distribution,bin_size,log_loss,auc,aic,bic,params,log_loss_rank,auc_rank,aic_rank,bic_rank,avg_rank
Gen_Gamma,10,0.44897031716958546,0.6675324675324676,6.897940634339171,23.46351839094406,"[2.0696883442757017e-07, 1.4615604031586027, 0.13026784912021055]",445.0,350.0,875.0,929.0,649.75
Weibull,5,1.1058281793542761,0.6280728215712736,6.211656358708552,17.187123881581442,"[0.07545831249675562, 0.7060362320123085]",834.0,485.0,628.0,654.0,650.25
Exp_Weibull,54,0.3605993664971028,0.6334645669291339,6.721198732994205,23.640125596568247,"[0.40337934008215326, 6.8197535739125284e-12, 0.15070745075387604]",359.0,455.0,810.0,983.0,651.75
Burr_XII,32,0.6182645429100799,0.49047619047619045,5.23652908582016,16.373287621493205,"[0.16575052169469237, 1.6923532911729104]",631.0,970.0,489.0,518.0,652.0
Burr_XII,33,0.6271981101786481,0.5054719562243503,5.254396220357297,16.44215190956753,"[0.17011144284613092, 1.6543847797974605]",644.0,922.0,496.0,547.0,652.25
Burr_III,33,0.6275432556860869,0.5054719562243503,5.255086511372173,16.44284220058241,"[0.24688281525694375, 0.5717274377296439]",645.0,922.0,497.0,549.0,653.25
Burr_III,32,0.6187402304968268,0.49047619047619045,5.237480460993654,16.374238996666698,"[0.24476904835461558, 0.5545918238972795]",633.0,970.0,491.0,519.0,653.25
Weibull,18,0.8378753687654144,0.5675489385166804,5.675750737530828,16.742068352441954,"[1.9372894045377378, 4.777710385251168e-15]",774.0,643.0,589.0,608.0,653.5
Gamma,18,0.8394817829224926,0.5675489385166804,5.6789635658449855,16.745281180756113,"[3.881422311533441e-09, 0.011514284562754308]",777.0,643.0,591.0,609.0,655.0
Exp_Weibull,80,0.3562095686980134,0.6290322580645161,6.712419137396027,23.739057145009568,"[0.11737048127619529, 6.147587594363814e-12, 0.0748634632531762]",349.0,472.0,799.0,1001.0,655.25
Logistic,18,0.8395905027522464,0.5675489385166804,5.679181005504493,16.74549862041562,"[2.2622345024382982e-09, 0.07144565133037513]",778.0,643.0,592.0,610.0,655.75
Gamma,95,0.7032713521788794,0.5425601039636128,5.406542704357759,16.745533206373146,"[2.024619445070296e-09, 0.010942553425601945]",709.0,760.0,544.0,611.0,656.0
Logistic,95,0.7048202978556518,0.5425601039636128,5.409640595711304,16.74863109772669,"[4.255283678457442e-09, 0.07322920799445469]",710.0,760.0,545.0,612.0,656.75
Exponential,5,2.6091036495566975,0.6280728215712736,7.218207299113395,12.70594106054984,[0.028578872094881122],1128.0,485.0,966.0,48.0,656.75
Weibull,95,0.706279203400045,0.5425601039636128,5.41255840680009,16.75154890881548,"[1.9427067254664292, 1.5078918576763777e-14]",711.0,760.0,546.0,613.0,657.5
Gamma,11,1.3052578579681258,0.6959261965655827,6.610515715936252,17.641204858297122,"[0.03347864006653442, 0.9656150377275106]",916.0,285.0,751.0,679.0,657.75
Exponential,6,2.738848864961551,0.6338217338217338,7.477697729923102,12.969900772541845,[0.035622491448687676],1130.0,445.0,1007.0,50.0,658.0
Weibull,37,0.6112233274024022,0.4780349551251771,5.222446654804804,16.446131453965638,"[1.9812864046866188, 1.9469412614369615e-14]",618.0,988.0,479.0,550.0,658.75
Burr_III,30,0.71043171563668,0.5299955006748988,5.42086343127336,16.52218591748403,"[0.7694063830970993, 4.085555716692343]",714.0,802.0,547.0,572.0,658.75
Burr_XII,28,0.6436178952238664,0.5059288537549407,5.287235790447733,16.48102466673682,"[0.17068193160783446, 1.65361026154852]",662.0,906.0,512.0,559.0,659.75
Burr_XII,95,0.7132135967526088,0.5425601039636128,5.4264271935052175,16.765417695520604,"[0.16853893678229656, 1.6185011792404995]",716.0,760.0,548.0,615.0,659.75
Burr_III,28,0.6442147971409277,0.5059288537549407,5.2884295942818556,16.482218470570942,"[0.2476904847923166, 0.5720911521509912]",663.0,906.0,513.0,560.0,660.5
Gamma,97,0.6889249443943398,0.5291902071563088,5.377849888788679,16.714972104820475,"[3.5471012872946728e-09, 0.011398530386571131]",699.0,808.0,536.0,599.0,660.5
Burr_III,95,0.7132691871370079,0.5425601039636128,5.426538374274016,16.765528876289405,"[0.24016548930446346, 0.5873616781092152]",717.0,760.0,549.0,616.0,660.5
Logistic,97,0.6912925589940098,0.5291902071563088,5.38258511798802,16.719707334019812,"[3.862731654323523e-09, 0.073252858728464]",700.0,808.0,538.0,602.0,662.0
Weibull,97,0.693250818984214,0.5291902071563088,5.386501637968428,16.723623854000223,"[1.9416366329550319, 7.586188675717864e-13]",702.0,808.0,539.0,603.0,663.0
Gamma,37,0.6158099321485535,0.4780349551251771,5.231619864297107,16.45530466345794,"[4.302754626015697e-09, 0.011037496134551648]",627.0,988.0,486.0,552.0,663.25
Burr_III,97,0.6946679348733512,0.5291902071563088,5.389335869746702,16.726458085778496,"[0.23967012609172758, 0.5867239374629378]",703.0,808.0,540.0,604.0,663.75
Logistic,37,0.6161312347858526,0.4780349551251771,5.2322624695717055,16.45594726873254,"[2.981122486569617e-09, 0.07412502305432236]",628.0,988.0,487.0,553.0,664.0
Gen_Gamma,93,0.409981617899187,0.6360089186176142,6.819963235798374,23.71425822952909,"[8.214069383006688e-09, 0.15473395986444446, 0.060141938475045995]",397.0,427.0,839.0,994.0,664.25
Burr_XII,97,0.6949198404000022,0.5291902071563088,5.389839680800004,16.7269618968318,"[0.1681367786591294, 1.6197516809771455]",704.0,808.0,541.0,605.0,664.5
LogNormal,33,0.6460701873315841,0.5054719562243503,5.292140374663168,16.479896063873404,"[4.543545635583478, 1.4773139926317511e-12]",666.0,922.0,514.0,558.0,665.0
LogNormal,95,0.7218729925708656,0.5425601039636128,5.443745985141732,16.78273648715712,"[4.716844760363078, 1.1951887986726852e-10]",726.0,760.0,556.0,619.0,665.25
LogNormal,97,0.7004932452709622,0.5291902071563088,5.400986490541925,16.73810870657372,"[4.729954764757144, 4.645424106336161e-13]",708.0,808.0,543.0,607.0,666.5
LogNormal,32,0.6406061609095003,0.49047619047619045,5.281212321819001,16.417970857492044,"[4.490904362135459, 1.2100890799510205e-12]",658.0,970.0,509.0,534.0,667.75
Exp_Weibull,93,0.4143940348566453,0.6360089186176142,6.8287880697132906,23.723083063444008,"[0.3533182990956809, 1.2771418108861081e-11, 0.13484029388226182]",407.0,427.0,844.0,997.0,668.75
LogNormal,27,0.6702551957998951,0.5057352941176471,5.34051039159979,16.44078107657665,"[4.514231673986456, 7.544954185150173e-13]",690.0,914.0,531.0,546.0,670.25
LogNormal,29,0.809002388101977,0.5463737302149775,5.6180047762039536,16.704551469614845,"[1.7612809733586803, 2.249891295034486]",767.0,740.0,582.0,598.0,671.75
Exp_Weibull,43,0.3690346041520555,0.5983905579399141,6.738069208304111,23.469435000934148,"[0.1634886031452601, 3.7458853398792946e-11, 0.08885318354437752]",378.0,558.0,817.0,936.0,672.25
Logistic,30,0.7567628960405413,0.5299955006748988,5.513525792081083,16.614848278291753,"[9.431702425506982, 0.932392599155319]",741.0,802.0,565.0,584.0,673.0
Weibull,26,0.7477554271742566,0.5278884462151394,5.495510854348513,16.584175070455892,"[1.9987858884942282, 2.032503423293544e-12]",736.0,818.0,561.0,578.0,673.25
LogNormal,28,0.6662076053187553,0.5059288537549407,5.33241521063751,16.526204086926597,"[4.529857910818088, 5.27131250609025e-13]",688.0,906.0,529.0,573.0,674.0
Gamma,26,0.7497165680324132,0.5278884462151394,5.499433136064827,16.588097352172202,"[4.187874164959313e-09, 0.01080048114823656]",738.0,818.0,562.0,579.0,674.25
Logistic,26,0.7502202455642527,0.5278884462151394,5.500440491128505,16.589104707235883,"[4.088363808736557e-09, 0.07605780755801668]",739.0,818.0,563.0,580.0,675.0
Gen_Gamma,43,0.37224263080095865,0.5983905579399141,6.744485261601917,23.475851054231953,"[7.48591070024806e-09, 0.1526201804851849, 0.059480692754485975]",384.0,558.0,821.0,937.0,675.0
Piecewise_Exp,50,0.5946119946768924,0.8038824383164005,7.189223989353785,23.993430993104987,"[0.170827853733777, 1.0, 1001.5]",592.0,113.0,958.0,1038.0,675.25
Exp_Weibull,7,0.5352400365322771,0.6831688450253401,7.070480073064554,23.532001155705775,"[13.453131209526783, 0.04398169190595251, 2210000.51948116]",502.0,325.0,927.0,953.0,676.75
Burr_XII,37,0.6372042999257648,0.4780349551251771,5.2744085998515295,16.49809339901236,"[0.1701970432346966, 1.6401960010219496]",654.0,988.0,505.0,563.0,677.5
Burr_III,37,0.6376650749962713,0.4780349551251771,5.275330149992543,16.499014949153377,"[0.24528167775486007, 0.5779317317930386]",655.0,988.0,506.0,564.0,678.25
Piecewise_Exp,47,0.5948404426208379,0.8192148760330578,7.189680885241676,24.134469977947436,"[0.11478764771843454, 1.0, 1001.5]",594.0,104.0,959.0,1057.0,678.5
Exp_Weibull,83,0.2724396485566486,0.5148148148148148,6.544879297113297,23.465248815199388,"[1.1590319213591134, 1.0082427034974247e-14, 0.45525442173081315]",201.0,866.0,721.0,931.0,679.75
Gen_Gamma,51,0.3510885325153067,0.5513410294245291,6.702177065030614,23.357313711084547,"[7.606613252061913e-09, 0.1522380505642762, 0.05912036328166489]",332.0,700.0,793.0,895.0,680.0
Exp_Weibull,51,0.345178622316977,0.5467841333217602,6.690357244633954,23.345493890687887,"[2.5377862701650624, 1.2583925507008176e-15, 2.099136325182801]",313.0,739.0,783.0,892.0,681.75
Exp_Weibull,41,0.3667597636811846,0.5816861157418434,6.733519527362369,23.486313982529545,"[0.6855852850030298, 3.0669729152826944e-12, 0.23967360004129398]",370.0,605.0,815.0,941.0,682.75
Gen_Gamma,16,0.41413718870955957,0.5868699036323202,6.8282743774191195,23.39871831513961,"[7.524136223121242e-09, 0.14921068218258615, 0.05905731177442469]",406.0,569.0,843.0,918.0,684.0
Exponential,92,2.3904049625122687,0.543813387423935,6.7808099250245375,12.413211051625991,[0.14842526895677524],1110.0,758.0,831.0,40.0,684.75
Exponential,43,2.8929602030680326,0.6130364806866953,7.785920406136065,13.363042337012743,[0.16450775936224396],1137.0,523.0,1027.0,54.0,685.25
Exp_Weibull,61,0.32990161865361883,0.5475847152126893,6.659803237307238,23.552642979978614,"[1.1972543985553998, 1.3397332852578222e-14, 0.4691174524377673]",284.0,732.0,769.0,960.0,686.25
Gen_Gamma,61,0.33471758402516955,0.5475847152126894,6.669435168050339,23.562274910721715,"[7.644326214687418e-09, 0.15360032360763604, 0.059561035179692065]",288.0,725.0,772.0,963.0,687.0
Gen_Gamma,83,0.2801135834314566,0.5148148148148148,6.560227166862913,23.480596684949003,"[7.86083022454116e-09, 0.1533537246620313, 0.0594276350537161]",211.0,866.0,732.0,939.0,687.0
Gen_Gamma,41,0.3722371147700503,0.5816861157418434,6.744474229540101,23.497268684707276,"[7.810660534810937e-09, 0.15286580867968994, 0.05955130418828764]",383.0,605.0,820.0,944.0,688.0
Exp_Weibull,60,0.3068818029366493,0.5209571711629324,6.613763605873299,23.349734157657586,"[0.9355320555888557, 2.803245034901088e-15, 0.3526859269711293]",252.0,853.0,754.0,894.0,688.25
LogNormal,37,0.6591499741227423,0.4780349551251771,5.3182999482454845,16.541984747406318,"[4.596915560699459, 3.47944514633733e-13]",680.0,988.0,522.0,576.0,691.5
Gen_Gamma,60,0.31399494146004975,0.5217192501143119,6.627989882920099,23.36396043470439,"[7.2904056929019695e-09, 0.15225992535986219, 0.058945048112315386]",265.0,846.0,758.0,899.0,692.0
Exponential,41,2.838172451376609,0.5975232198142414,7.676344902753218,13.260609721142277,[0.12807321130832275],1135.0,566.0,1022.0,52.0,693.75
Gen_Gamma,89,0.5503535624713105,0.7084745762711865,7.1007071249426215,24.116187518578965,"[7.498574753247611e-09, 0.15487963639789445, 0.06034764551294183]",528.0,264.0,933.0,1054.0,694.75
Exponential,93,3.2481869477416434,0.620958751393534,8.496373895483288,14.127805560060192,[0.14663302960274865],1148.0,520.0,1059.0,57.0,696.0
Gen_Gamma,9,0.5189573761781282,0.6338899832417018,7.037914752356256,23.54447421216503,"[8.541191692322361e-09, 0.16108093304163892, 0.06181301550675775]",486.0,437.0,913.0,954.0,697.5
Piecewise_Exp,70,0.6235392445986835,0.7944444444444445,7.247078489197367,24.19615636033191,"[0.14135754379235652, 1.0, 1001.5]",641.0,123.0,975.0,1061.0,700.0
LogNormal,30,0.8532903958593785,0.5299955006748988,5.706580791718757,16.807903277929427,"[1.7639667172184637, 2.2624867419976677]",783.0,802.0,597.0,623.0,701.25
Burr_XII,31,0.6951278002801915,0.48018524142119645,5.390255600560383,16.565890040547238,"[15.172732553293445, 0.027165429098974105]",706.0,980.0,542.0,577.0,701.25
Exponential,15,2.914004275578774,0.5836124237280359,7.828008551157548,13.349867803359178,[0.07430707191602365],1140.0,589.0,1031.0,53.0,703.25
Exponential,51,2.793910419961882,0.5780748198941064,7.587820839923764,13.139533055275074,[0.18113351335585598],1133.0,615.0,1014.0,51.0,703.25
Weibull,27,0.7754958013081766,0.5057352941176471,5.550991602616353,16.651262287593212,"[2.009433543056765, 1.048254373855864e-14]",744.0,914.0,567.0,589.0,703.5
Gamma,27,0.7786709440450328,0.5057352941176471,5.557341888090066,16.657612573066924,"[3.4334378739491483e-09, 0.01057002709989287]",748.0,914.0,570.0,590.0,705.5
Weibull,101,0.7134163960947023,0.49389880952380955,5.426832792189405,16.67802293645431,"[2.0031677637553726, 1.257120049122543e-14]",718.0,961.0,550.0,594.0,705.75
Gamma,146,0.8045440946113553,0.5173913043478261,5.60908818922271,16.90847343664574,"[4.402910936898681e-09, 0.010894733269232217]",757.0,859.0,575.0,633.0,706.0
Weibull,146,0.8049450590684702,0.5177989130434784,5.60989011813694,16.90927536555997,"[1.9935248531477983, 7.851594828742194e-15]",759.0,858.0,576.0,634.0,706.75
Logistic,27,0.7799030443308342,0.5057352941176471,5.559806088661668,16.660076773638526,"[2.8945590610411957e-09, 0.07550653964323957]",751.0,914.0,572.0,591.0,707.0
Gamma,101,0.714758269436252,0.49374999999999997,5.4295165388725035,16.680706683137412,"[4.3204941177489686e-09, 0.010812082080649528]",721.0,964.0,551.0,595.0,707.75
Logistic,146,0.8049870513600768,0.5173913043478261,5.6099741027201535,16.909359350143184,"[4.389763113317479e-09, 0.07575101561874203]",761.0,859.0,578.0,635.0,708.25
Piecewise_Exp,65,0.6038638144858387,0.75,7.207727628971678,24.251024633580755,"[0.1532519561123241, 1.0, 1001.5]",609.0,196.0,964.0,1065.0,708.5
Logistic,101,0.7169937324910843,0.49374999999999997,5.4339874649821684,16.685177609247077,"[3.565287530545997e-09, 0.07582936851468476]",723.0,964.0,553.0,596.0,709.0
Gen_Gamma,17,0.4555373565075223,0.5861589541398631,6.9110747130150445,23.4668963634608,"[7.985607252641834e-09, 0.15848182727268112, 0.060800838152525225]",450.0,577.0,883.0,932.0,710.5
Weibull,19,0.880924122462042,0.5270149729213125,5.761848244924084,16.90067182982551,"[1.971823016971189, 1.9489190054092894e-14]",790.0,826.0,602.0,630.0,712.0
Gamma,19,0.883987708951983,0.5270149729213125,5.7679754179039655,16.90679900280539,"[3.218464428160418e-09, 0.01095686730677348]",791.0,826.0,603.0,631.0,712.75
Burr_XII,101,0.7332771368438604,0.49374999999999997,5.466554273687721,16.717744417952627,"[0.17179713759295287, 1.6561990101301827]",731.0,964.0,558.0,600.0,713.25
Logistic,19,0.8841327121735709,0.5270149729213125,5.768265424347142,16.907089009248566,"[4.637721771611984e-09, 0.07477735060904506]",792.0,826.0,604.0,632.0,713.5
Exponential,16,3.4418429368155805,0.6019273535952557,8.883685873631162,14.407167186204658,[0.09906019661733391],1149.0,549.0,1099.0,58.0,713.75
Burr_XII,146,0.8193767745326936,0.5173913043478261,5.638753549065387,16.938138796488417,"[0.17090438514044892, 1.6526917012735516]",771.0,859.0,586.0,639.0,713.75
Exp_Weibull,89,0.5801260851677049,0.7059322033898305,7.16025217033541,24.175732563971756,"[0.1987113446711304, 3.884544619534216e-15, 0.09255592216819387]",574.0,271.0,950.0,1060.0,713.75
Burr_III,101,0.7337319694657402,0.49374999999999997,5.4674639389314805,16.718654083196387,"[0.24971123867596615, 0.5712183607460192]",732.0,964.0,559.0,601.0,714.0
Burr_III,146,0.8195728655530643,0.5173913043478261,5.639145731106129,16.93853097852916,"[0.24787675660539732, 0.572617173610605]",772.0,859.0,587.0,640.0,714.5
LogNormal,146,0.8384826151296009,0.5173913043478261,5.676965230259202,16.97635047768223,"[4.542254882117933, 1.0656442594276944e-12]",776.0,859.0,590.0,641.0,716.5
Exp_Weibull,15,0.47236028543080794,0.5836124237280359,6.944720570861616,23.510298327466504,"[14.201123305581124, 0.03822488374118346, 3776657.995539218]",457.0,589.0,886.0,946.0,719.5
LogNormal,101,0.7563910324966351,0.49374999999999997,5.51278206499327,16.763972209258178,"[4.504140621075695, 3.198741561423059e-13]",740.0,964.0,564.0,614.0,720.5
Exponential,17,3.9681666224546426,0.6020958705125544,9.936333244909285,15.454940461724537,[0.11723700365266419],1169.0,547.0,1131.0,65.0,728.0
Exponential,20,3.1227788469611304,0.5607142857142857,8.245557693922262,13.77711007532955,[0.054970668645901465],1144.0,667.0,1046.0,56.0,728.25
Burr_III,31,0.8049589676105439,0.48018524142119645,5.6099179352210875,16.785552375207942,"[0.7134099825992796, 3.3090530678541454]",760.0,980.0,577.0,620.0,734.25
Gen_Gamma,24,0.4890401998465707,0.5741156653565411,6.978080399693141,23.585571788088245,"[7.994466731560636e-09, 0.1508749216303715, 0.06006655842945614]",466.0,622.0,895.0,969.0,738.0
Piecewise_Exp,78,0.6472209502954306,0.7164179104477613,7.294441900590861,24.223452807273016,"[0.13547232476586202, 1.0, 1001.5]",668.0,242.0,983.0,1064.0,739.25
Gen_Gamma,18,0.4888058041350717,0.5675489385166804,6.977611608270143,23.577088030636833,"[8.547715342116667e-09, 0.16054409361307706, 0.061419723818628175]",465.0,643.0,894.0,966.0,742.0
Weibull,107,0.7693536034364005,0.4203381147540983,5.538707206872801,16.780117380549324,"[2.0314315944585837, 2.3384671467279746e-13]",742.0,1043.0,566.0,618.0,742.25
Gen_Gamma,15,0.5222753441434279,0.5836124237280359,7.044550688286856,23.610128444891743,"[1.9907719326033496e-07, 1.5095643203499165, 0.13401901229112093]",490.0,589.0,916.0,975.0,742.5
Gen_Gamma,159,0.5338316337681721,0.6248847926267281,7.067663267536345,24.002421302412912,"[7.993698643783e-09, 0.1556443127378164, 0.06062385241517562]",501.0,504.0,925.0,1041.0,742.75
Gamma,107,0.7760168757053836,0.4203381147540983,5.552033751410767,16.793443925087292,"[2.576780896087546e-09, 0.010099400425030772]",746.0,1043.0,568.0,621.0,744.5
Exponential,81,3.8865477354776985,0.5756192959582791,9.773095470955397,15.448177328671731,[0.18443656502703457],1165.0,619.0,1130.0,64.0,744.5
Logistic,31,0.8451393253941761,0.48018524142119645,5.690278650788352,16.86591309077521,"[8.139414060743222, 0.8402137085603004]",779.0,980.0,593.0,627.0,744.75
Logistic,107,0.7782927664089985,0.4203381147540983,5.556585532817997,16.797995706494522,"[5.3895304647027175e-09, 0.07835403369367426]",747.0,1043.0,569.0,622.0,745.25
Piecewise_Exp,45,0.8018150867008109,0.7907488986784141,7.603630173401622,24.376186544467366,"[0.12089225135246474, 1.0, 1001.5]",756.0,146.0,1016.0,1075.0,748.25
Piecewise_Exp,48,0.7293382342553469,0.745267489711934,7.458676468510694,24.21299570134729,"[0.11443916427035185, 1.0, 1001.5]",728.0,199.0,1005.0,1063.0,748.75
Exp_Weibull,159,0.5467742145322935,0.6248847926267281,7.093548429064587,24.028306463941156,"[0.9581789910982044, 9.717592289712306e-13, 0.32428774166870467]",521.0,504.0,932.0,1045.0,750.5
Exponential,23,3.9942730718172315,0.5686590038314177,9.988546143634462,15.532878251688151,[0.09452970962442671],1171.0,633.0,1133.0,66.0,750.75
Gen_Gamma,7,0.662140164705573,0.6831688450253401,7.324280329411146,23.785801412052365,"[3.4183202561348915e-07, 2.100067575911528, 0.1500828313397796]",686.0,325.0,989.0,1008.0,752.0
Exponential,14,3.5482619998156366,0.5565530628242936,9.096523999631273,14.611868570811708,[0.06488740678607541],1152.0,685.0,1112.0,59.0,752.0
Gen_Gamma,94,0.5437945430629428,0.62265625,7.0875890861258855,24.096074839148965,"[8.145496616455472e-09, 0.15552895164330519, 0.060486910296671706]",518.0,512.0,931.0,1051.0,753.0
Burr_XII,107,0.8070401208474304,0.4203381147540983,5.614080241694861,16.855490415371385,"[0.17370063160495636, 1.6683162760154213]",765.0,1043.0,580.0,625.0,753.25
Burr_III,107,0.8079448096567104,0.4203381147540983,5.615889619313421,16.857299792989945,"[0.25409430785794723, 0.566257290226071]",766.0,1043.0,581.0,626.0,754.0
Exponential,13,3.0001865786265616,0.5346046294857852,8.000373157253122,13.51244440308859,[0.048608399772742665],1141.0,790.0,1037.0,55.0,755.75
Piecewise_Exp,57,0.9881963326142404,0.8723404255319149,7.976392665228481,25.029364868271948,"[0.18258428475850202, 1.0, 1001.5]",815.0,70.0,1036.0,1105.0,756.5
Exponential,21,3.7403614281048614,0.5544831880448319,9.480722856209724,15.00149927127252,[0.07035435554529211],1157.0,690.0,1123.0,61.0,757.75
LogNormal,31,0.9096251565022925,0.48018524142119645,5.819250313004585,16.99488475299144,"[2.023085402522979, 2.1286103562858782]",801.0,980.0,608.0,644.0,758.25
Exp_Weibull,94,0.5547829196260745,0.62265625,7.109565839252149,24.11805159227523,"[0.41105094548765414, 2.0853684082118787e-12, 0.14626000573851305]",533.0,512.0,935.0,1055.0,758.75
Weibull,99,0.8684856190273476,0.4560224089635854,5.736971238054695,17.07409345408649,"[1.9719419889581165, 1.0473111225393672e-14]",786.0,1010.0,599.0,645.0,760.0
Exp_Weibull,40,0.4336093703545166,0.5359626362221069,6.867218740709033,23.63067040068932,"[2.0693851809164387, 4.121954474597033e-14, 1.1828206003685098]",423.0,780.0,857.0,981.0,760.25
Gamma,99,0.8756373303825741,0.4560224089635854,5.751274660765148,17.088396876796942,"[4.3861489498887614e-09, 0.011113742787552025]",787.0,1010.0,600.0,647.0,761.0
Gen_Gamma,81,0.44491382140010394,0.5501955671447198,6.889827642800208,23.915073215949207,"[7.74124402969244e-09, 0.15484714338935152, 0.06015943647672266]",436.0,712.0,871.0,1026.0,761.25
Weibull,38,0.8056434175410792,0.40353143841515937,5.611286835082158,16.897294106203596,"[2.0077738453272205, 7.127932160945179e-15]",764.0,1074.0,579.0,629.0,761.5
Logistic,99,0.8777925227973375,0.4560224089635854,5.755585045594675,17.09270726162647,"[2.9583454880755265e-09, 0.07397015023023315]",788.0,1010.0,601.0,649.0,762.0
LogNormal,107,0.8473931035635948,0.4203381147540983,5.69478620712719,16.936196380803715,"[4.428708912323854, 8.782925364706565e-12]",780.0,1043.0,594.0,638.0,763.75
Exponential,22,3.8211455051178254,0.55119851994852,9.64229101023565,15.163067425298447,[0.08019264570531315],1160.0,708.0,1127.0,62.0,764.25
Exp_Weibull,12,0.5326620928955773,0.5614682121531436,7.065324185791154,23.61951672949039,"[13.569966237268611, 0.04979324004884896, 4369059.195164158]",498.0,659.0,924.0,977.0,764.5
Gamma,38,0.816131950855742,0.40353143841515937,5.632263901711484,16.91827117283292,"[2.6496492246972676e-09, 0.010316239695343067]",768.0,1074.0,584.0,636.0,765.5
Logistic,38,0.8173801712487382,0.40353143841515937,5.634760342497477,16.920767613618914,"[3.6127872728395443e-09, 0.07607248340907054]",769.0,1074.0,585.0,637.0,766.25
Burr_XII,99,0.9030458636993283,0.4560224089635854,5.806091727398656,17.14321394343045,"[0.17034830176351798, 1.6346000330806782]",797.0,1010.0,606.0,652.0,766.25
Burr_III,99,0.9036960732180953,0.4560224089635854,5.80739214643619,17.144514362467984,"[0.24482092365767508, 0.580409100017187]",798.0,1010.0,607.0,653.0,767.0
Piecewise_Exp,49,0.9022340248739573,0.7764769065520944,7.804468049747914,24.54962697012384,"[0.14763525572162498, 1.0, 1001.5]",796.0,158.0,1029.0,1088.0,767.75
Exponential,40,3.8661557344811954,0.5475869226777375,9.73231146896239,15.320128688955819,[0.12597795020775515],1162.0,723.0,1129.0,63.0,769.25
Gen_Gamma,40,0.44606099734378446,0.5359626362221069,6.892121994687569,23.65557365466785,"[7.736772295248336e-09, 0.14951420740831375, 0.05942433132436968]",441.0,780.0,872.0,989.0,770.5
Piecewise_Exp,73,0.9047631382308066,0.7852459016393443,7.809526276461613,24.843116778496245,"[0.16804575958382006, 1.0, 1001.5]",799.0,156.0,1030.0,1099.0,771.0
LogNormal,99,0.9355120101913031,0.4560224089635854,5.871024020382606,17.2081462364144,"[4.6163050013803595, 4.0850638090023707e-13]",806.0,1010.0,612.0,657.0,771.25
Exp_Weibull,5,0.6213575929231726,0.6280728215712736,7.242715185846345,23.705916470155678,"[12.877012299246294, 0.05073651665590638, 2382987.9177970854]",638.0,485.0,973.0,992.0,772.0
Gamma,100,0.9326937286193338,0.44769230769230767,5.8653874572386675,17.199703967876964,"[2.9527381030990236e-09, 0.010709395760074857]",805.0,1020.0,611.0,656.0,773.0
Gen_Gamma,25,0.48654079174454934,0.5400382755842064,6.9730815834890985,23.59175807139219,"[8.559215349968715e-09, 0.15864735261681231, 0.06112820113719967]",462.0,770.0,891.0,970.0,773.25
Burr_XII,38,0.8526295758952874,0.40353143841515937,5.705259151790575,16.991266422912013,"[0.17164370417103897, 1.6548051663822463]",782.0,1074.0,596.0,642.0,773.5
Weibull,100,0.930834685253695,0.4469230769230769,5.86166937050739,17.195985881145685,"[1.9858388877502453, 3.903986453636208e-15]",803.0,1027.0,610.0,655.0,773.75
Exp_Weibull,91,0.5037721158722996,0.5579044117647058,7.0075442317446,24.02022872583095,"[0.11240363404709869, 6.612722570974909e-15, 0.07168394184750698]",476.0,677.0,903.0,1042.0,774.5
Logistic,100,0.936967039060432,0.44769230769230767,5.873934078120864,17.20825058875916,"[4.045643431807243e-09, 0.07554183652994284]",807.0,1020.0,613.0,658.0,774.5
Burr_III,38,0.8535543381220151,0.40353143841515937,5.70710867624403,16.993115947365467,"[0.24923408203946432, 0.5717883396111341]",784.0,1074.0,598.0,643.0,774.75
Gen_Gamma,96,0.6571162110316051,0.6623207301173403,7.31423242206321,24.321317287832258,"[8.321942071877578e-09, 0.1557740654836833, 0.06078894152866842]",675.0,368.0,987.0,1069.0,774.75
Piecewise_Exp,75,0.956252351053114,0.7731182795698925,7.912504702106228,24.752479640728147,"[0.14764094662789287, 1.0, 1001.5]",810.0,160.0,1034.0,1096.0,775.0
Exp_Weibull,81,0.44938544801161345,0.5443285528031292,6.898770896023227,23.924016469172226,"[0.16378146083588468, 1.6360712062800463e-15, 0.08588983831054268]",447.0,750.0,877.0,1028.0,775.5
Burr_XII,100,0.9570227142129057,0.44769230769230767,5.914045428425812,17.248361939064107,"[0.17049710888920885, 1.6456144315090815]",811.0,1020.0,614.0,659.0,776.0
Exp_Weibull,6,0.6503668450668565,0.6338217338217338,7.300733690133713,23.77734281798994,"[13.028064761780628, 0.05496715036139451, 2935139.861037643]",669.0,445.0,984.0,1007.0,776.25
Exponential,9,4.259010200816806,0.634566195278276,10.518020401633612,16.020206888236537,[0.08185612198780139],1176.0,435.0,1140.0,355.0,776.5
Burr_III,100,0.9571551849047701,0.44769230769230767,5.91431036980954,17.248626880447837,"[0.24636403329165515, 0.575650503355484]",812.0,1020.0,615.0,660.0,776.75
LogNormal,100,0.9849072028577661,0.44769230769230767,5.969814405715532,17.304130916353827,"[4.579136995819416, 1.0422719680212978e-12]",814.0,1020.0,616.0,661.0,777.75
Exp_Weibull,24,0.5663917815692442,0.5733670222721317,7.132783563138489,23.740274951533593,"[2.194401426277541, 3.2884534315797667e-15, 1.2925934439139357]",544.0,629.0,941.0,1002.0,779.0
