distribution,bin_size,log_loss,auc,aic,bic,params,log_loss_rank,auc_rank,aic_rank,bic_rank,avg_rank
Exponential,18,1.4773058150116698,0.7707031249999999,4.95461163002334,9.729977720959731,[0.22843988776199062],715.0,356.0,362.0,41.0,368.5
Weibull,46,0.282075981865379,0.6666666666666666,4.564151963730758,14.322863572651636,"[1.0116839225931673, 0.20008189372196222]",279.0,648.0,231.0,318.0,369.0
Weibull,44,0.36585906614028496,0.7238520408163265,4.7317181322805695,14.419218030293019,"[1.2357740502120569, 0.16726549493618567]",353.0,495.0,287.0,342.0,369.25
Gamma,8,0.43870500629883524,0.7699055330634278,4.877410012597671,14.430423997342036,"[0.01294014087240266, 0.47377224576043186]",423.0,367.0,342.0,349.0,370.25
Logistic,44,0.3661910511418579,0.7238520408163265,4.732382102283716,14.419882000296164,"[0.3708795055902841, 0.48250693425977]",355.0,495.0,288.0,343.0,370.25
Exp_Weibull,36,0.15543304372015387,0.8576864535768645,6.310866087440308,20.708033673616693,"[14.42674910942507, 0.039913716801426996, 2512484.969417879]",140.0,195.0,558.0,596.0,372.25
Burr_XII,9,0.3322527545815694,0.6791090629800307,4.664505509163138,14.215237691035922,"[5.162796317985872, 0.07563782590888161]",328.0,623.0,265.0,273.0,372.25
Burr_III,72,0.3971836897252957,0.7693920335429769,4.794367379450591,14.589777265707863,"[0.2595600933598996, 0.2681809748066524]",397.0,377.0,319.0,397.0,372.5
Gen_Gamma,36,0.15688679234269234,0.8576864535768645,6.313773584685385,20.710941170861773,"[1.933843820158342e-07, 1.3526846776900798, 0.13577443655783192]",142.0,195.0,559.0,597.0,373.25
Burr_XII,17,0.3522305894757148,0.708919244676577,4.70446117895143,14.313690219076678,"[9.9786981658491, 0.05443179420207988]",344.0,555.0,280.0,314.0,373.25
Logistic,46,0.28539373166474913,0.6666666666666666,4.5707874633294985,14.329499072250377,"[0.9527530763703115, 0.5586245516400234]",289.0,648.0,237.0,320.0,373.5
Burr_XII,72,0.3985188693471874,0.7693920335429769,4.7970377386943746,14.592447624951646,"[0.1182630409009437, 2.6764932939808883]",399.0,377.0,321.0,399.0,374.0
Exp_Weibull,24,0.17112123329731468,0.874331550802139,6.342242466594629,20.766047297694406,"[15.045726637476957, 0.039856116865413606, 4724160.38353433]",170.0,154.0,568.0,608.0,375.0
Gen_Gamma,31,0.15011198831314843,0.8360389610389611,6.300223976626297,20.673888364804853,"[2608.3552731851605, 0.037926017768036106, 0.7312593584784144]",132.0,225.0,556.0,593.0,376.5
Gen_Gamma,38,0.18343699426714022,0.8866305329719965,6.36687398853428,20.83999499866354,"[1885.8413282655183, 0.03873103247746425, 0.49102162960157825]",186.0,119.0,573.0,629.0,376.75
Gen_Gamma,24,0.17518981684421012,0.874331550802139,6.35037963368842,20.774184464788195,"[2.0485144056692627e-07, 1.4802895013137054, 0.14017463217415818]",175.0,154.0,569.0,609.0,376.75
Logistic,31,0.5513414393308561,0.8360389610389611,5.102682878661712,14.685125804114083,"[0.5371625015333441, 0.45177970959690805]",489.0,225.0,390.0,405.0,377.25
LogNormal,46,0.29305107060552926,0.6666666666666666,4.586102141211058,14.344813750131937,"[3.1271634165910323, 3.0925854777802795e-09]",297.0,648.0,242.0,323.0,377.5
Weibull,31,0.5516991079973776,0.8360389610389611,5.103398215994755,14.685841141447126,"[1.0811061921422664, 0.17188993552266815]",491.0,225.0,391.0,406.0,378.25
Burr_III,44,0.3758516836990777,0.7238520408163265,4.7517033673981555,14.439203265410605,"[0.26473413690419945, 0.2601268923187544]",369.0,495.0,300.0,351.0,378.75
Burr_XII,13,0.3715994259801465,0.7095104895104896,4.743198851960293,14.312112977235579,"[0.11915447883905037, 2.7040831439735338]",363.0,546.0,295.0,312.0,379.0
Gamma,31,0.5524730692951814,0.8360389610389611,5.104946138590362,14.687389064042733,"[0.0005297513845424781, 0.043059057989039036]",494.0,225.0,392.0,407.0,379.5
Gen_Gamma,25,0.17915876603048897,0.8694444444444445,6.358317532060978,20.758827736967575,"[1946.0238398921429, 0.03919853240523718, 0.45020692831081593]",180.0,162.0,570.0,606.0,379.5
Burr_XII,44,0.3760724296134551,0.7238520408163265,4.75214485922691,14.439644757239359,"[0.11844679324165105, 2.721561901125285]",370.0,495.0,301.0,353.0,379.75
Burr_III,13,0.37183050512109855,0.7095104895104896,4.743661010242197,14.312575135517484,"[0.2638334945800654, 0.2641981089470809]",365.0,546.0,296.0,313.0,380.0
Burr_III,42,0.36582574100277215,0.7039983680130559,4.731651482005544,14.345310202789896,"[0.2579694068582202, 0.2917199144425284]",352.0,565.0,286.0,325.0,382.0
Burr_XII,94,0.21459065957358686,0.45866666666666667,4.429181319147173,14.187892928068052,"[0.11615100659731625, 2.5851834085203462]",219.0,873.0,184.0,258.0,383.5
Burr_XII,42,0.3664808899749472,0.7039983680130559,4.732961779949894,14.346620500734247,"[0.1220641418832697, 2.546409833524493]",356.0,565.0,289.0,326.0,384.0
LogNormal,75,0.6429006532041229,0.882183908045977,5.285801306408246,15.077166701903982,"[0.8706851097948777, 1.006945488978411]",530.0,127.0,419.0,462.0,384.5
Burr_III,94,0.21538220048320236,0.45866666666666667,4.430764400966405,14.189476009887283,"[0.24669609578230922, 0.2835996785032696]",222.0,873.0,187.0,262.0,386.0
Gen_Gamma,27,0.1797493975750988,0.8820224719101124,6.359498795150198,20.947772534304402,"[1996.3410659485037, 0.038485907768704586, 0.5533875747661303]",182.0,133.0,572.0,658.0,386.25
Burr_III,9,0.3609888519165489,0.6791090629800307,4.7219777038330975,14.272709885705881,"[0.9652118092452935, 8.102983126756735]",348.0,623.0,284.0,302.0,389.25
Gamma,24,0.6028947728543125,0.8415775401069521,5.205789545708625,14.821659433108476,"[0.103456025115455, 0.6147306920358793]",512.0,219.0,406.0,422.0,389.75
Gen_Gamma,28,0.16386412890048144,0.8236763236763237,6.327728257800963,20.741571817988834,"[2318.953834494818, 0.041566010479994836, 1.1132570551310108]",156.0,237.0,563.0,603.0,389.75
LogNormal,11,0.46376655302584846,0.7578064516129033,4.927533106051697,14.469111953869657,"[1.6651088705021242, 1.445625313387253]",445.0,401.0,357.0,359.0,390.5
Weibull,47,0.3755761878289884,0.7142857142857143,4.751152375657977,14.505744518652834,"[1.2218343279606385, 0.16659073481234282]",368.0,527.0,299.0,369.0,390.75
LogNormal,44,0.3915900467629693,0.7238520408163265,4.783180093525939,14.470679991538388,"[2.890913902684417, 1.4513937884591007e-12]",392.0,495.0,317.0,360.0,391.0
Logistic,47,0.37653782564996074,0.7142857142857143,4.7530756512999215,14.507667794294779,"[0.49689011054361054, 0.5059194080677692]",371.0,527.0,302.0,370.0,392.5
Exponential,10,1.4982362754831313,0.7455825097334531,4.996472550966263,9.767261974875243,[0.0996855386408253],718.0,437.0,373.0,43.0,392.75
Weibull,10,0.4578691662752923,0.7515723270440252,4.915738332550585,14.457317180368545,"[0.2198170144619934, 0.5742290882103063]",441.0,418.0,355.0,357.0,392.75
Logistic,94,0.22972284716398922,0.45866666666666667,4.459445694327979,14.218157303248857,"[0.7614659874897661, 0.515354644252527]",234.0,873.0,196.0,274.0,394.25
Weibull,12,0.4511074099716637,0.743372216330859,4.902214819943327,14.427673833807086,"[0.362739990115305, 0.4775551891568535]",434.0,448.0,348.0,348.0,394.5
Logistic,9,0.3684780810991453,0.6791090629800307,4.7369561621982905,14.287688344071075,"[12.21948694791838, 1.0984472171906279]",358.0,623.0,290.0,308.0,394.75
Weibull,94,0.23320641852994134,0.45866666666666667,4.466412837059883,14.22512444598076,"[1.0130041326062513, 0.19515559567738008]",237.0,873.0,199.0,275.0,396.0
Logistic,35,0.7970567683320634,0.9166666666666666,5.594113536664127,15.192225260781719,"[1.371799775042178, 0.5742268754475067]",578.0,80.0,457.0,471.0,396.5
Exp_Weibull,84,0.14534919770337226,0.8051470588235294,6.290698395406745,20.953356110400595,"[12.299021453325626, 0.027111603462420125, 92551.784285426]",119.0,260.0,551.0,659.0,397.25
Exponential,29,1.3436010968422527,0.7014285714285714,4.687202193684506,9.491816713747129,[0.2467949754915148],695.0,582.0,275.0,38.0,397.5
Weibull,35,0.797880271568231,0.9166666666666666,5.595760543136462,15.193872267254054,"[0.8403482771989949, 0.22721671701842955]",580.0,80.0,458.0,473.0,397.75
LogNormal,39,0.36861578218204655,0.6818181818181818,4.737231564364093,14.377264293712352,"[3.194827249897996, 2.6938580302649457e-12]",359.0,611.0,291.0,332.0,398.25
Exponential,32,1.5019940750971168,0.7396098388464801,5.003988150194234,9.819628140268565,[0.2109429309288998],719.0,460.0,374.0,44.0,399.25
Burr_III,17,0.3926393336707434,0.708919244676577,4.785278667341487,14.394507707466735,"[0.8421754577671543, 2.5961122575071194]",394.0,555.0,318.0,337.0,401.0
Gamma,94,0.24141752695095345,0.45866666666666667,4.482835053901907,14.241546662822785,"[0.0009381363893427805, 0.05121643798829705]",244.0,873.0,203.0,284.0,401.0
LogNormal,94,0.24200958634423664,0.45866666666666667,4.484019172688473,14.242730781609351,"[3.215496706837908, 2.6570289030127104e-11]",246.0,873.0,204.0,285.0,402.0
Burr_III,47,0.38884374874960603,0.7142857142857143,4.777687497499212,14.53227964049407,"[0.26159002886428523, 0.2648656319696751]",388.0,527.0,314.0,382.0,402.75
Burr_XII,47,0.38963757997545684,0.7142857142857143,4.779275159950914,14.53386730294577,"[0.11827276409328692, 2.694110229797832]",390.0,527.0,316.0,383.0,404.0
LogNormal,16,0.44686427217867253,0.7313985196727697,4.893728544357345,14.462642669632631,"[1.402121157939882, 1.681310420708948]",429.0,486.0,346.0,358.0,404.75
Logistic,17,0.40325840839490096,0.708919244676577,4.806516816789802,14.41574585691505,"[4.191220377372216, 0.9388494437327345]",402.0,555.0,324.0,340.0,405.25
Exp_Weibull,30,0.18396299415228518,0.8141065830721004,6.36792598830457,20.76174722722936,"[14.73348627603967, 0.03926540114889415, 3384606.0112555525]",188.0,253.0,574.0,607.0,405.5
Exp_Weibull,75,0.22642537537334625,0.882183908045977,6.452850750746692,21.139898843990295,"[14.64446247107399, 0.026675816056131577, 1146067.2700550312]",227.0,127.0,584.0,685.0,405.75
Gamma,41,0.5058213734962488,0.7705314009661836,5.011642746992497,14.786747890321733,"[0.13361693528276744, 0.6800495003078575]",465.0,366.0,376.0,417.0,406.0
Gen_Gamma,84,0.15970030026636106,0.8051470588235294,6.319400600532722,20.982058315526572,"[1978.1290307203924, 0.03846925386791605, 0.5460506793809217]",150.0,260.0,561.0,667.0,409.5
LogNormal,20,0.5784096037785186,0.78125,5.156819207557037,14.739262133009408,"[3.2046924377828794, 2.1538877102803094e-12]",502.0,328.0,399.0,410.0,409.75
Gen_Gamma,30,0.19247731000170232,0.8141065830721004,6.384954620003405,20.778775858928196,"[1.8558927815166489e-07, 1.3226201373616386, 0.1347106382526287]",198.0,253.0,576.0,613.0,410.0
Gen_Gamma,6,0.27295764491602154,0.8656655844155844,6.545915289832043,20.774557197207752,"[1.7593106613864425e-07, 1.2208227631310866, 0.12953401286468613]",268.0,172.0,598.0,610.0,412.0
Exp_Weibull,6,0.2731745980674796,0.8656655844155844,6.546349196134959,20.77499110351067,"[13.99682926232233, 0.03795132538128343, 1706624.3545685373]",269.0,172.0,599.0,611.0,412.75
Piecewise_Exp,33,0.32006307778234044,0.9910714285714286,6.640126155564681,21.164972584997454,"[0.24918557349486709, 1.0, 753.0]",317.0,41.0,613.0,688.0,414.75
Exponential,70,1.6525735362002196,0.7376980817347789,5.305147072400439,10.14247988708603,[0.2537412140382091],722.0,470.0,422.0,45.0,414.75
LogNormal,9,0.3994428220585494,0.6791090629800307,4.798885644117099,14.349617825989883,"[1.57804518854816, 2.5006890054379327]",400.0,623.0,322.0,327.0,418.0
Burr_XII,49,0.37158049828269435,0.6496848739495799,4.743160996565389,14.398419465571092,"[0.12131468283788596, 2.5353233931319705]",362.0,680.0,294.0,338.0,418.5
Exp_Weibull,23,0.17928618903457777,0.7826666666666667,6.358572378069155,20.738970775809186,"[14.570504695705107, 0.03999834842445789, 2872064.1693716533]",181.0,321.0,571.0,602.0,418.75
Logistic,25,0.818805512703774,0.8694444444444445,5.637611025407548,15.237951162011948,"[0.15290998093111116, 0.3744952668152157]",583.0,162.0,460.0,478.0,420.75
Burr_III,49,0.3719773006472863,0.6496848739495799,4.743954601294573,14.399213070300275,"[0.2561236722408727, 0.2928062771428572]",367.0,680.0,298.0,339.0,421.0
Weibull,25,0.8191702654844778,0.8694444444444445,5.638340530968955,15.238680667573355,"[1.2901961000469966, 0.1405764855921441]",585.0,162.0,461.0,479.0,421.75
Exponential,12,1.8924798377636969,0.7478791092258747,5.784959675527394,10.547689182459273,[0.2381600704145834],738.0,426.0,473.0,50.0,421.75
Gen_Gamma,7,0.2762115851544454,0.8448275862068966,6.552423170308891,20.784600729242936,"[2533.3276299320833, 0.03941449886845093, 1.7356353559500637]",272.0,205.0,600.0,614.0,422.75
Gamma,25,0.8207042856203817,0.8694444444444445,5.641408571240763,15.241748707845163,"[0.0003205610297953851, 0.032728997852932644]",587.0,162.0,463.0,480.0,423.0
Exponential,20,2.1151215188711783,0.7735445205479452,6.2302430377423565,11.021464500468543,[0.2116382336797364],752.0,351.0,538.0,54.0,423.75
Burr_III,21,0.6390705100975453,0.78125,5.278141020195091,14.84025627206745,"[0.6998329771397823, 2.0306756410455735]",526.0,328.0,417.0,426.0,424.25
Gen_Gamma,23,0.1889475598733966,0.7826666666666667,6.3778951197467935,20.758293517486823,"[1.835089462175396e-07, 1.3319741954367474, 0.1350092429369]",196.0,321.0,575.0,605.0,424.25
Exponential,21,1.7425777493847796,0.7352272727272727,5.48515549876956,10.26621312470574,[0.14078867044555735],731.0,474.0,447.0,48.0,425.0
Weibull,23,0.6214603037722124,0.7773333333333333,5.242920607544425,14.829852872704445,"[0.3055148473601778, 0.7318152799830401]",518.0,350.0,411.0,423.0,425.5
LogNormal,17,0.44971545440337424,0.708919244676577,4.899430908806749,14.508659948931996,"[1.8124175525796464, 1.4487024625494587]",430.0,555.0,347.0,371.0,425.75
Burr_XII,50,0.4342201938608593,0.7036697247706422,4.868440387721718,14.523698856727423,"[0.12006959509908309, 2.777632458632708]",418.0,573.0,337.0,376.0,426.0
Exp_Weibull,4,0.2924638692862364,0.8600852272727273,6.584927738572473,20.799385222360343,"[11.776156038349914, 0.058497391429801565, 703683.5519557239]",296.0,183.0,608.0,617.0,426.0
Gamma,35,0.9346915714300223,0.9166666666666667,5.869383142860045,15.467494866977637,"[0.12191002884322494, 0.6133035629261504]",633.0,79.0,492.0,501.0,426.25
Burr_III,50,0.43498394627475523,0.7036697247706422,4.869967892549511,14.525226361555214,"[0.2744065973449914, 0.2512868791456647]",419.0,573.0,338.0,379.0,427.25
Exp_Weibull,131,0.21452934545436267,0.8223039215686274,6.429058690908725,20.973074514637815,"[14.339991883444082, 0.030432710885009928, 1051937.5928019255]",218.0,245.0,582.0,665.0,427.5
Gamma,4,0.840028146208476,0.8600852272727273,5.6800562924169515,15.156361281608866,"[0.14569033241279353, 2.968273964896095]",594.0,183.0,467.0,468.0,428.0
Gen_Gamma,32,0.19259195101201085,0.7905004240882103,6.385183902024021,20.832103872247014,"[2063.733915726984, 0.038682728954541334, 0.6239178007118982]",199.0,311.0,577.0,625.0,428.0
Gen_Gamma,4,0.2938631871518696,0.8600852272727273,6.587726374303739,20.80218385809161,"[3.215375894199957e-07, 1.9335751805405177, 0.14542766757078734]",301.0,183.0,610.0,618.0,428.0
Gen_Gamma,21,0.1992633757438052,0.78125,6.39852675148761,20.741699629296154,"[2169.0450123166256, 0.042139628333173224, 1.283308664843634]",203.0,328.0,578.0,604.0,428.25
Weibull,32,0.66203178492346,0.7905004240882103,5.3240635698469205,14.955343549995582,"[1.1132746132497946, 0.17263292634637506]",535.0,311.0,425.0,445.0,429.0
Gen_Gamma,131,0.21686161314725302,0.8223039215686274,6.433723226294506,20.977739050023597,"[1572.763381543715, 0.03920762794847436, 0.4809604784057892]",223.0,245.0,583.0,666.0,429.25
Weibull,50,0.43843968933795674,0.7036697247706422,4.8768793786759135,14.532137847681618,"[1.1954710407047313, 0.18201380256825428]",422.0,573.0,341.0,381.0,429.25
Burr_XII,15,0.3719376335634149,0.6254826254826255,4.74387526712683,14.31052566833475,"[6.873108994134109, 0.0647217221239828]",366.0,744.0,297.0,311.0,429.5
Logistic,32,0.6625239895837313,0.7905004240882103,5.325047979167462,14.956327959316125,"[0.5141281210541596, 0.46700356739203414]",537.0,311.0,426.0,446.0,430.0
Exp_Weibull,83,0.14562370113841575,0.7647058823529411,6.291247402276832,20.95696478097292,"[14.85250279519028, 0.02860450592026235, 1823553.7708895719]",121.0,389.0,552.0,661.0,430.75
Logistic,50,0.44079866058538486,0.7036697247706422,4.881597321170769,14.536855790176473,"[0.4885535801204275, 0.5305246292077682]",425.0,573.0,343.0,384.0,431.25
Gen_Gamma,83,0.147306979359917,0.7647058823529411,6.294613958719834,20.960331337415923,"[2064.3409325759367, 0.03841688769260605, 0.701696435507167]",125.0,389.0,553.0,662.0,432.25
Exp_Weibull,95,0.13037236116873235,0.7393162393162394,6.260744722337464,20.895724127211437,"[13.888563989374182, 0.029652049449795246, 664023.968354521]",84.0,462.0,542.0,642.0,432.5
Burr_III,2,0.45376340066972204,0.6814595660749506,4.907526801339444,14.383831790531358,"[1.1429015843554788, 79.73879335776822]",436.0,619.0,350.0,333.0,434.5
Gen_Gamma,95,0.1357692297657399,0.7393162393162394,6.27153845953148,20.906517864405455,"[2136.8770718767337, 0.038355168175885176, 0.6798270445064903]",87.0,462.0,544.0,646.0,434.75
Logistic,2,0.45376340124986314,0.6814595660749506,4.907526802499726,14.383831791691641,"[55.368702805561064, 1.2120783444346779]",437.0,619.0,351.0,334.0,435.25
LogNormal,2,0.45376340262900794,0.6814595660749506,4.907526805258016,14.38383179444993,"[1.613065392776459, 3.833599958478059]",438.0,619.0,352.0,335.0,436.0
Exp_Weibull,33,0.378215375468383,0.9910714285714286,6.756430750936766,21.28127718036954,"[13.659295025711087, 0.026994022062927902, 468134.3877772038]",376.0,41.0,632.0,697.0,436.5
Burr_XII,2,0.45693167094366954,0.6814595660749506,4.913863341887339,14.390168331079254,"[2.362530650081353, 0.13952382580133238]",440.0,619.0,354.0,336.0,437.25
Exponential,9,1.4752329473424033,0.6757296466973886,4.950465894684807,9.725831985621198,[0.054890787304362344],714.0,634.0,361.0,40.0,437.25
Exponential,11,2.0513385095268153,0.7461935483870967,6.102677019053631,10.87346644296261,[0.17637911468091488],748.0,435.0,519.0,53.0,438.75
Gamma,28,0.8224917689168094,0.8236763236763237,5.644983537833619,15.254212577958867,"[0.0016906173951009643, 0.08010287607418312]",588.0,237.0,464.0,482.0,442.75
Gamma,30,0.7658423473077517,0.79717868338558,5.531684694615503,15.127565520565364,"[0.07543052066152177, 0.5227158478016637]",571.0,284.0,454.0,466.0,443.75
Logistic,28,0.8232659446627765,0.8236763236763237,5.646531889325553,15.255760929450801,"[1.3507254722042645, 0.5614828114449218]",589.0,237.0,465.0,485.0,444.0
Weibull,28,0.8232970654493632,0.8236763236763237,5.646594130898727,15.255823171023975,"[0.8071197052207447, 0.23365838613328077]",590.0,237.0,466.0,486.0,444.75
Exponential,76,1.4130240901294917,0.639344262295082,4.826048180258983,9.720718219692465,[0.23838027469217138],701.0,712.0,327.0,39.0,444.75
Exp_Weibull,70,0.24529566591412816,0.799416180150125,6.490591331828257,21.002589775885028,"[14.442814912041738, 0.03000490188405042, 1124887.8409022593]",248.0,270.0,591.0,670.0,444.75
Gamma,119,0.7236481463307493,0.7863157894736843,5.447296292661498,15.164426362244228,"[0.149627124101649, 0.6623979483313877]",554.0,320.0,441.0,469.0,446.0
Exp_Weibull,119,0.1642183482079633,0.7473684210526317,6.328436696415927,20.904131800790022,"[14.100287006502823, 0.02936009712023218, 804528.2594709989]",158.0,428.0,564.0,644.0,448.5
Gamma,87,0.5475560432215236,0.7300469483568074,5.095112086443047,14.866131426512682,"[0.10583752990817254, 0.5095444683074756]",488.0,492.0,389.0,427.0,449.0
LogNormal,50,0.4835342371687007,0.7036697247706422,4.967068474337402,14.622326943343104,"[2.753787974020709, 7.880342920275832e-11]",456.0,573.0,369.0,401.0,449.75
Exponential,39,1.7101857823294233,0.6963636363636364,5.420371564658847,10.240387929332977,[0.26169274742604287],729.0,591.0,437.0,47.0,451.0
Exp_Weibull,78,0.22911495272539106,0.7923497267759563,6.458229905450782,21.136154828967047,"[12.597298268640259, 0.027260951476513768, 124703.29197136607]",233.0,303.0,585.0,684.0,451.25
Gen_Gamma,119,0.1688493302950911,0.7473684210526317,6.337698660590182,20.913393764964276,"[2013.1014133149506, 0.03852289587881694, 0.6126013477183754]",165.0,428.0,567.0,649.0,452.25
Logistic,39,0.47248401809397256,0.6818181818181818,4.944968036187945,14.585000765536204,"[0.46336438328388, 0.46655211486226195]",446.0,611.0,358.0,395.0,452.5
Gen_Gamma,20,0.2531731225771134,0.78125,6.506346245154226,20.880010633332784,"[1849.5422582104102, 0.038396860497031976, 0.6610882141621651]",253.0,328.0,592.0,638.0,452.75
Exponential,47,2.3209538983907447,0.769047619047619,6.6419077967814895,11.519203868278918,[0.2557339991698765],758.0,385.0,614.0,55.0,453.0
Exponential,16,1.7013707369335644,0.6846513439813011,5.402741473867129,10.187198536504772,[0.13095086460125888],727.0,608.0,434.0,46.0,453.75
Weibull,39,0.47468838665460295,0.6818181818181818,4.949376773309206,14.589409502657466,"[1.1135952085503138, 0.17596209984914726]",449.0,611.0,360.0,396.0,454.0
Exp_Weibull,34,0.4183667481242856,0.9222503160556257,6.836733496248571,21.348731940305342,"[13.520317155681957, 0.026840169471518086, 368528.7932307511]",406.0,71.0,640.0,703.0,455.0
Gen_Gamma,78,0.24191279219525086,0.7923497267759563,6.483825584390502,21.161750507906767,"[1666.80626324151, 0.03885242972914264, 0.5030292801923856]",245.0,303.0,590.0,686.0,456.0
LogNormal,14,0.8489754234135719,0.7954545454545455,5.697950846827144,15.234937270124403,"[3.175738872548793, 3.46499559416351e-11]",598.0,288.0,469.0,476.0,457.75
Exponential,7,3.3922582181914924,0.8390804597701149,8.784516436382985,13.528575622694333,[1.0],795.0,220.0,749.0,68.0,458.0
Exp_Weibull,5,0.31482744538753865,0.7985851019558884,6.629654890775077,20.854756974731245,"[13.15696910656903, 0.048199848975521556, 1387454.4779024997]",311.0,277.0,612.0,633.0,458.25
Gamma,18,0.7551251948569504,0.7707031249999999,5.510250389713901,15.060982571586685,"[0.03987717043121828, 0.412664039540635]",568.0,356.0,451.0,459.0,458.5
Gamma,39,0.479567400718291,0.6818181818181818,4.959134801436582,14.599167530784841,"[0.0007067938989125932, 0.04383803553126044]",455.0,611.0,368.0,400.0,458.5
Exp_Weibull,18,0.25872550022870294,0.7707031249999999,6.517451000457406,20.843549273266582,"[14.478878355611782, 0.04102489495036384, 2782841.9582208497]",260.0,356.0,594.0,631.0,460.25
Gen_Gamma,5,0.325001644919842,0.7985851019558884,6.650003289839684,20.87510537379585,"[2.6482213747514343e-07, 1.6580917029550826, 0.14122517326131895]",323.0,277.0,616.0,637.0,463.25
Gamma,10,0.71520236935838,0.7515723270440252,5.43040473871676,14.97198358653472,"[0.02384988888355844, 0.4439220327568094]",552.0,418.0,439.0,450.0,464.75
Burr_XII,45,0.4066160922414959,0.6111764705882353,4.813232184482992,14.494325243060366,"[0.11863570552053472, 2.720215118858301]",403.0,774.0,325.0,362.0,466.0
Burr_III,45,0.4080596737539479,0.6111764705882353,4.816119347507896,14.497212406085271,"[0.2651646652868295, 0.26035373392896205]",404.0,774.0,326.0,364.0,467.0
Exponential,46,1.9340421807385701,0.6979166666666666,5.86808436147714,10.74744016593758,[0.20655135059256333],742.0,586.0,491.0,51.0,467.5
Burr_XII,43,0.44565673925280674,0.6256629946960424,4.891313478505613,14.504972199289966,"[0.9760192882747039, 0.6827158636157845]",428.0,737.0,345.0,367.0,469.25
Gen_Gamma,18,0.2834899781214013,0.7707031249999999,6.566979956242802,20.89307822905198,"[2.1593525929463792e-07, 1.4786362697964475, 0.13983218204527806]",280.0,356.0,601.0,641.0,469.5
Exp_Weibull,38,0.4263537849258193,0.8866305329719965,6.852707569851638,21.325828579980897,"[13.868273504314446, 0.02767262175203798, 557558.3517971253]",415.0,119.0,644.0,701.0,469.75
Burr_III,52,0.4978192278594793,0.6756756756756757,4.995638455718959,14.733667357050372,"[0.2709125683514637, 0.25631462049303033]",463.0,636.0,372.0,409.0,470.0
Logistic,45,0.4180358355109359,0.6111764705882353,4.836071671021871,14.517164729599246,"[0.5247363197379763, 0.5118920009714493]",405.0,774.0,328.0,375.0,470.5
Exponential,14,2.7857177506154103,0.7775974025974026,7.5714355012308205,12.33992871287945,[0.14904846648334807],780.0,348.0,696.0,62.0,471.5
Gamma,20,0.8574650270385463,0.78125,5.714930054077093,15.297372979529463,"[0.0006349408904122949, 0.04095175718874604]",599.0,328.0,470.0,490.0,471.75
Weibull,66,0.72453696625827,0.7571428571428571,5.44907393251654,15.254559406833726,"[1.312763895431873, 0.1609982944801998]",555.0,409.0,442.0,483.0,472.25
Exp_Weibull,87,0.1381406954614577,0.6901408450704225,6.276281390922915,20.932810401027368,"[14.688308257376901, 0.028108593268216717, 1458728.6519231512]",92.0,600.0,545.0,653.0,472.5
Weibull,20,0.8578652716475827,0.78125,5.715730543295166,15.298173468747537,"[1.1524921305312448, 0.16913486234413264]",600.0,328.0,471.0,491.0,472.5
Gamma,66,0.7249748455903332,0.7571428571428571,5.449949691180667,15.255435165497852,"[0.0006050681862465641, 0.03156636546729431]",556.0,409.0,443.0,484.0,473.0
Logistic,20,0.8581386028287186,0.78125,5.716277205657438,15.298720131109809,"[0.3743714730849475, 0.4466193910567725]",602.0,328.0,472.0,492.0,473.5
Weibull,52,0.5082378738187129,0.6756756756756757,5.0164757476374255,14.754504648968839,"[1.1272975230374918, 0.19103240201396016]",468.0,636.0,377.0,414.0,473.75
Weibull,9,0.5364696052299136,0.6791090629800307,5.072939210459827,14.62367139233261,"[0.14789450247458052, 0.6168579889280872]",484.0,623.0,388.0,402.0,474.25
Piecewise_Exp,105,0.4508203194403976,0.8992248062015504,6.901640638880795,21.511800874275174,"[0.24185997868702677, 1.0, 753.0]",433.0,97.0,652.0,716.0,474.5
Logistic,66,0.7256574337936302,0.7571428571428571,5.451314867587261,15.256800341904446,"[0.28448796491984063, 0.47287016629933937]",558.0,409.0,444.0,487.0,474.5
Exponential,71,1.9868617347327504,0.6931818181818182,5.973723469465501,10.808908055612802,[0.2442101624275662],746.0,595.0,506.0,52.0,474.75
Weibull,45,0.4241546076122685,0.6111764705882353,4.848309215224537,14.529402273801912,"[1.109342279180484, 0.18957405747083883]",413.0,774.0,333.0,380.0,475.0
Burr_III,66,0.735020647605472,0.7571428571428571,5.470041295210944,15.27552676952813,"[0.27731242246377763, 0.25122573599532205]",561.0,409.0,445.0,488.0,475.75
Burr_XII,66,0.7358699735079096,0.7571428571428571,5.471739947015819,15.277225421333005,"[0.12124523889847659, 2.7837413792054173]",562.0,409.0,446.0,489.0,476.5
Burr_III,43,0.4556781090515503,0.6256629946960424,4.9113562181031005,14.525014938887454,"[0.7439791352960119, 1.3949123753284447]",439.0,737.0,353.0,378.0,476.75
Logistic,52,0.514774197476358,0.6756756756756757,5.029548394952716,14.767577296284129,"[0.7677096279652165, 0.578576870817403]",476.0,636.0,382.0,415.0,477.25
Gamma,23,0.7742718142345831,0.756,5.548543628469166,15.135475893629186,"[0.11547772705358568, 0.6439819704949132]",572.0,417.0,455.0,467.0,477.75
LogNormal,19,0.6574719740295026,0.7141259188239054,5.314943948059005,14.879328060072588,"[3.120930869406789, 1.6456224106646799e-12]",533.0,533.0,423.0,430.0,479.75
