id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict
nifty_141, H&R; Block Announces New Chief Financial Officer,h&r; block|new chief financial officer|h&r|block|chief|financial|officer,nifty_259,H&R Block Names New CEO,h&r block|new ceo|h&r|block,0.8040248,0.2222222222222222,217,b940f02e6a24748363db00d34889ce18,False,5,False,not_reviewed
nifty_103,"Solar Power, Inc. Announces New CFO","solar power, inc.|new cfo|solar|power|inc.|cfo",nifty_545," Allied Energy, Inc. Announces New CFO","allied energy, inc.|new cfo|allied|energy|inc.|cfo",0.8033683,0.3333333333333333,811,f9476167c3d8571b05b87baa595db59e,False,5,False,not_reviewed
nifty_659,Microsoft names insider Amy Hood as chief financial officer,microsoft|insider amy hood|chief financial officer|amy|hood,nifty_659,UPDATE 1-Microsoft names insider Amy Hood as CFO,microsoft|insider amy hood|cfo|amy|hood,0.80329424,0.6666666666666666,0,dbf8bd58ac73829f306d6553a20bb015,True,5,False,not_reviewed
nifty_134,CommVault`s Chief Executive Officer to Address Investors at ThinkEquity`s 7th Annual Growth Conference,commvault`s chief executive officer|investors|thinkequity`s 7th annual growth conference|commvault`s|chief|executive|officer|thinkequity`s|annual|growth|conference,nifty_283,CommVault Chief Operating Officer to Address Investors at the William Blair Growth Stock Conference,commvault chief operating officer|investors|the william blair growth stock conference|commvault|chief|operating|officer|william|blair|growth|stock|conference,0.80286056,0.2777777777777778,273,9054bab1ea51b62e5799a5a9f10de840,False,5,False,not_reviewed
nifty_535,Omnicare Names New CEO,omnicare|new ceo,nifty_830,Omnicare Names Operations Chief Sahney as Incoming CEO,omnicare|operations chief|sahney|incoming ceo|chief,0.8020537,0.1666666666666666,558,9611552191a952fc32c889fd413fe2f6,True,5,False,not_reviewed
nifty_265, Prophecy Resource Corp. Appoints New Chief Financial Officer,prophecy resource corp.|new chief financial officer|prophecy|resource|corp.|chief|financial|officer,nifty_563, Prophecy Platinum Appoints Chief Financial Officer and Corporate Secretary,prophecy platinum|prophecy|platinum|chief|officer|corporate|secretary,0.8014061,0.25,551,32e2a69b71263bc7ca93f12503507acf,False,5,False,not_reviewed
nifty_729,CF Industries Names New CEO,cf industries|new ceo|cf|industries,nifty_933,"American Apparel Names New Interim CEO, CFO",american apparel|new interim ceo|cfo|american,0.80137575,0.0,378,1fedfba8b7748f7a96e8ed75ae8f3f1e,False,5,False,not_reviewed
nifty_788,Airbus Names New U.S. Chief,airbus|new u.s. chief|u.s.|chief,nifty_788,Airbus Names McArtor as U.S. Chief,airbus|mcartor|u.s. chief|u.s.|chief,0.80097383,0.5,0,1e91af9a3153fdc6d5de07fc69c8216f,True,5,False,not_reviewed
nifty_399,China Yuchai International Appoints New Chief Financial Officer,china yuchai international|new chief financial officer|china|yuchai|international|officer,nifty_654,China Yuchai Appoints New Director,china yuchai|new director|china|yuchai,0.800253,0.25,477,a8d6106caaeaf8de34458c07c2fad800,False,5,False,not_reviewed
nifty_774,Royal Bank of Canada CEO Nixon to retire,canada|royal|bank|ceo|nixon,nifty_774,Royal Bank of Canada CEO to Retire in August,canada|august|royal|bank|ceo,0.79453194,0.6666666666666666,0,d2bf1d65ccff7be95e399880bcd591a3,True,5,False,not_reviewed
nifty_772,Investor to Abercrombie: Replace CEO,abercrombie|ceo,nifty_799,Abercrombie Strips CEO Of Chairman Title,abercrombie|ceo|chairman title,0.79354423,0.6666666666666666,56,d7daadf102621a13d68666706eb77c05,False,5,False,not_reviewed
nifty_758,Vera Bradley Names New CEO,vera bradley|new ceo|vera|bradley,nifty_1064,Vera Bradley Hires Chief Marketing Officer,vera bradley|chief marketing officer|vera|bradley,0.7920667,0.6,574,19b6070b27d12b4223ef124778f9f5d1,False,5,False,correct
nifty_1050,T. Rowe Price CEO to Retire,t. rowe price ceo|t.|rowe|price,nifty_1381,Longtime T. Rowe Price CFO to Retire,longtime t. rowe price cfo|t.|rowe|price,0.787591,0.6,609,555dd545539c9a51286bbc1d6879062a,False,5,False,not_reviewed
nifty_644,Oremex Silver Appoints Interim Chief Financial Officer,oremex silver|interim chief financial officer|oremex|silver|chief|financial|officer,nifty_769,Oremex Silver Announces Q3 Financial Results and Appoints Chief Financial Officer,oremex silver|q3 financial results|chief financial officer|oremex|silver|q3|chief|officer,0.7820902,0.5,228,f280ead7d2b2b3f67c8ce923eb0a0e32,True,5,True,incorrect
nifty_689,Yves Saint Laurent Gets New CEO,yves saint laurent|new ceo|yves|saint|laurent,nifty_1230,Yves Saint Laurent Names New Creative Director,yves saint laurent|new creative director|yves|saint|laurent,0.7780981,0.6666666666666666,1007,f29b8ade9e085b9a948a8d1633abad58,False,5,False,not_reviewed
nifty_659,UPDATE 4-Tim Hortons names new CEO; profit and stock drop,tim hortons|new ceo|profit|stock|tim|hortons|ceo,nifty_659,Tim Hortons Taps New CEO,tim hortons|new ceo|tim|hortons,0.7779173,0.5714285714285714,0,877d9fd54addc1259a0738a8081b6ba5,True,5,False,not_reviewed
nifty_1094,Procter & Gamble to Name David Taylor as CEO,procter|gamble|david taylor|ceo|david|taylor,nifty_1096,P&G Names David Taylor as CEO,p&g|david taylor|ceo|david|taylor,0.7767098,0.5714285714285714,2,95f7577c74155c89e4bf80948db1a8b1,True,5,False,not_reviewed
nifty_767,BRIEF-Mediclinic says CFO to step down in March 2014,-mediclinic|cfo|march|brief|mediclinic,nifty_774,BRIEF-Mediclinic says CFO has reconsidered decision to retire,mediclinic|cfo|decision|brief,0.7754369,0.5,15,662f35742d9c72fd5b799060d96d323b,False,5,False,not_reviewed
nifty_332,MGM Hires Doug Finberg as Marketing EVP,mgm|doug finberg|marketing evp|doug|finberg,nifty_332,MGM names Doug Finberg new marketing head,mgm|doug finberg|new marketing head|doug|finberg,0.7753343,0.6666666666666666,0,9562e672f3668f72f7a3e51b559ad400,True,5,False,not_reviewed
nifty_774,Royal Bank of Canada CEO Nixon to retire,canada|royal|bank|ceo|nixon,nifty_774,UPDATE 1-Royal Bank of Canada CEO Nixon to step down; profit rises,update|canada|profit|royal|bank|ceo|nixon,0.77108526,0.7142857142857143,0,276ea4638eaf26424f936746cd29032a,True,5,False,not_reviewed
nifty_360,UPDATE 1-AEP names Akins to replace Morris as CEO,aep|akins|morris|ceo,nifty_360,AEP Names Akins CEO,aep|akins|ceo,0.77009475,0.75,0,b6cf2e988156e9622fe68dce57e89f92,True,5,False,not_reviewed
nifty_774,WRAPUP 2-Royal Bank of Canada CEO to step down after 13 years,canada|13 years|royal|bank|ceo,nifty_774,Royal Bank of Canada CEO to Retire in August,canada|august|royal|bank|ceo,0.765181,0.6666666666666666,0,7e7e1acabcc31e77eadb8a20ea4c042b,True,5,False,not_reviewed
nifty_202," Augme Technologies, Inc. Appoints Top Intellectual Property Expert to Board of Directors","augme technologies, inc.|top intellectual property expert|board|directors|augme|technologies|inc.",nifty_367," Augme Technologies, Inc. Appoints E.W. (""Sandy"") Purcell to Company's Board of Directors","augme technologies, inc.|e.w. (""sandy"") purcell|company's board|directors|augme|technologies|inc.|e.w.|sandy|purcell|board",0.76482195,0.5,300,37ff62f38a2d095b8ef128d1d63c7b5a,True,5,False,not_reviewed
nifty_420, Apollo Investment Corporation Names Mark Harris as Chief Financial Officer,apollo investment corporation|mark harris|chief financial officer|apollo|investment|corporation|mark|harris|chief|financial|officer,nifty_474, Apollo Investment Corporation Names Gregory W. Hunt as Chief Financial Officer,apollo investment corporation|gregory w. hunt|chief financial officer|apollo|investment|corporation|gregory|w.|hunt|chief|financial|officer,0.7620078,0.5333333333333333,98,9dbf824aa1d2dcc06132440ad47a2932,False,5,False,not_reviewed
nifty_30, Quantum Solar Power Corporation Names New CTO,quantum solar power corporation|new cto|quantum|solar|power|corporation,nifty_122, Quantum Solar Power Corporation Names New Director of Finance,quantum solar power corporation|new director|finance|quantum|solar|power|corporation|director,0.75470996,0.5555555555555556,167,5bbe331a83246e4362e4bee68928268c,False,5,False,not_reviewed
nifty_259,UPDATE 1-H&R; Block names new CEO; says gaining market share,h&r|block|new ceo|market share|ceo,nifty_259,H&R Block Names New CEO,h&r block|new ceo|h&r|block,0.7535689,0.5,0,1dc9005c2aeeddcfe360838df220a1c2,True,5,False,not_reviewed
nifty_227,NorthStar Realty Finance Announces Andrew C. Richardson Departing to Become Chief Financial Officer of The Howard Hughes Corporation,northstar realty finance|andrew c. richardson|chief financial officer|the howard hughes corporation|northstar|realty|finance|andrew|c.|richardson|chief|officer|howard|hughes|corporation,nifty_227,The Howard Hughes Corporation Names Andrew C. Richardson as Chief Financial Officer,the howard hughes corporation|andrew c. richardson|chief financial officer|howard|hughes|corporation|andrew|c.|richardson|chief|financial|officer,0.7507402,0.6875,0,4fc2a797def02bb6928a453ee40986d5,True,5,False,not_reviewed
nifty_814,ADM Promotes Luciano to President,adm|luciano|president,nifty_956,Luciano Will Rise to Top Job at ADM,luciano|top job|adm,0.74642324,0.5,254,6a4f578ecb83462fb840ebf0f18846b4,True,5,False,not_reviewed
nifty_132,J.P. Morgan Names CFO for Investment Bank,j.p. morgan|cfo|investment bank|j.p.|morgan|investment|bank,nifty_570,J.P. Morgan Names Lake as CFO,j.p. morgan|lake|cfo|j.p.|morgan,0.7441033,0.5,809,5986c40a7499a40ee24964fb7974ca4a,True,5,False,not_reviewed
nifty_232,American Eagle Looking for New CEO,american eagle|new ceo|american|eagle,nifty_1330,American Eagle Names New Finance Chief,american eagle|new finance chief|american|eagle,0.7390631,0.6,2032,ca5f25eec6ee0cca6aab497ebac2fad7,False,5,False,correct
nifty_992,Bristol-Myers taps insider Caforio as next CEO,bristol-myers|insider caforio|next ceo|bristol|myers|caforio|ceo,nifty_1375,Bristol-Myers Names CEO as New Chairman,bristol-myers|ceo|new chairman|bristol|myers,0.73884326,0.5,700,54710e4dfe41a221dd8292026d0b7f5c,False,5,False,not_reviewed
nifty_232,American Eagle Looking for New CEO,american eagle|new ceo|american|eagle,nifty_1165,"American Eagle Posts Higher Earnings, Names New CEO",american eagle|higher earnings|new ceo|american|eagle,0.7295745,0.8,1730,02f33608915a405ad43551d551cbb652,True,5,False,not_reviewed
nifty_881,The timeless appeal of Vice Media,the timeless appeal|vice media|vice|media,nifty_1275,Vice Media to Expand in Dozens of New International Markets,vice media|dozens|new international markets|vice|media,0.7179922,0.5,728,f406fdb2ce17c716546e0875b1174bd6,False,5,False,not_reviewed
nifty_152,Canadian Solar Appoints New CFO; Reiterates Financial Outlook,canadian solar|new cfo|financial outlook|canadian|solar,nifty_152,UPDATE 1-Canadian Solar names new CFO; upbeat on FY view,canadian solar|new cfo|fy view|update|canadian|solar,0.71760434,0.5714285714285714,0,9d4d7d398af8de390b38924f196ba1b7,True,5,False,not_reviewed
nifty_394,Victory Energy Appoints Mark W. Biggers as Chief Financial Officer,victory energy|mark w. biggers|chief financial officer|victory|energy|mark|w.|biggers|chief|financial|officer,nifty_573,Victory Energy Announces Transition of Chief Financial Officer,victory energy|transition|chief financial officer|victory|energy|chief|officer,0.7165135,0.5,335,6faffe4eb0fedb35ab8b6bacbb131cf3,False,5,False,not_reviewed
nifty_1165,"American Eagle Posts Higher Earnings, Names New CEO",american eagle|higher earnings|new ceo|american|eagle,nifty_1330,American Eagle Names New Finance Chief,american eagle|new finance chief|american|eagle,0.7162299,0.5,302,7c4e7e44154e8722eb064e13c0004cb0,False,5,False,correct
nifty_774,UPDATE 1-Royal Bank of Canada CEO Nixon to step down; profit rises,update|canada|profit|royal|bank|ceo|nixon,nifty_774,WRAPUP 2-Royal Bank of Canada CEO to step down after 13 years,canada|13 years|royal|bank|ceo,0.7091222,0.5,0,e78f5c5c44312edc9816442e1b2aa637,True,5,False,not_reviewed
nifty_923,"diaDexus, Inc. Announces Resignation of Chief Financial Officer","diadexus, inc.|resignation|chief financial officer|diadexus|inc.|chief|financial|officer",nifty_1164,Geodex Announces Resignation of Chief Financial Officer,geodex|resignation|chief financial officer|chief|financial|officer,0.70652115,0.5555555555555556,447,eb1723d97e1116b2e76ef746816569ae,False,5,False,not_reviewed
nifty_119,Tribridge Appoints New Chief Financial Officer,tribridge|new chief financial officer|chief|financial|officer,nifty_376,Trinitas Ventures Appoints New Chief Financial Officer,trinitas ventures|new chief financial officer|trinitas|ventures|chief|financial|officer,0.70050055,0.5,468,b5ee79e42226d5a15f9021a8c0c56d60,False,5,False,not_reviewed
