id,date,news,label,pct_change,preprocessed_text,topic_id,topic_label
nifty_166,2010-11-03,"Fidelity D & D Bancorp, Inc. Third Quarter 2010 Financial Results and Fourth Quarter 2010 Dividend",Rise,0.0193,"fidelity d & d bancorp, inc. third quarter 2010 financial results and fourth quarter 2010 dividend",10,dividend_quarterly dividend_declares
nifty_166,2010-11-03,TI Chief Financial Officer Kevin March to speak at Wells Fargo Securities investor conference,Rise,0.0193,ti chief financial officer kevin march to speak at wells fargo securities investor conference,1,present_conference_investor
nifty_166,2010-11-03,Research and Markets: Ethylene Dichloride (EDC) Global Supply Dynamics to 2020 - The US Sustains the Leading Position in Global Production,Rise,0.0193,ethylene dichloride edc global supply dynamics to 2020 - the us sustains the leading position in global production,18,global chinese_chinese_industry 2014
nifty_166,2010-11-03," Wednesday Watch List: Citigroup Inc., Exxon Mobil Corp., Bank of America, Caterpillar Inc., Motorola Inc., Intel Corp.,",Rise,0.0193,"wednesday watch list: citigroup inc., exxon mobil corp., bank of america, caterpillar inc., motorola inc., intel corp.,",2,analyst_technical_updates
nifty_166,2010-11-03,Research and Markets: Green Aviation Market to 2020 - Stringent Regulations to Drive Investment in Green Technologies,Rise,0.0193,green aviation market to 2020 - stringent regulations to drive investment in green technologies,19,carbon_solar_climate
nifty_166,2010-11-03,"Media Alert: Steel Tube Institute Press Conference Thursday, November 4",Rise,0.0193,"media alert: steel tube institute press conference thursday, november 4",1,present_conference_investor
nifty_166,2010-11-03,"Gameloft: Record Third Quarter Sales of EUR34.7 Million, up 15%",Rise,0.0193,"gameloft: record third quarter sales of eur34.7 million, up 15%",14,fy_ebitda_euros
nifty_166,2010-11-03,MONEY MARKETS-Rate futures signal no Fed hike until late 2012,Rise,0.0193,rate futures signal no fed hike until late 2012,7,fed_yellen_rate
nifty_166,2010-11-03,"National Penn Bancshares, Inc. to Present at 2010 Sandler O`Neill & Partners, L.P. East Coast Financial Services Conference",Rise,0.0193,"national penn bancshares, inc. to present at 2010 sandler o neill & partners, l.p. east coast financial services conference",1,present_conference_investor
nifty_166,2010-11-03,Instant view: Fed commits $600 billion to buy more bonds,Rise,0.0193,instant view: fed commits $600 billion to buy more bonds,7,fed_yellen_rate
nifty_166,2010-11-03,AE Biofuels Secures Funding for Operation of 55 Million Gallon Ethanol Plant,Rise,0.0193,ae biofuels secures funding for operation of 55 million gallon ethanol plant,9,secures_series_funding
nifty_166,2010-11-03,Daimler CFO says Chinese investor owns stake-paper,Rise,0.0193,daimler cfo says chinese investor owns stake-paper,3,officer_appoints_chief
nifty_166,2010-11-03,Daimler CFO says Chinese investor owns stake: paper,Rise,0.0193,daimler cfo says chinese investor owns stake: paper,3,officer_appoints_chief
nifty_166,2010-11-03,"Alliance Financial Corporation to Participate in the Sandler O'Neill + Partners, L.P. East Coast Financial Services Conference",Rise,0.0193,"alliance financial corporation to participate in the sandler o neill partners, l.p. east coast financial services conference",1,present_conference_investor
nifty_166,2010-11-03,"Gold down 1 percent, partly paring losses after Fed",Rise,0.0193,"gold down 1 percent, partly paring losses after fed",15,preciousgold_gold_bullion
nifty_166,2010-11-03,Globe Specialty Metals Schedules First Quarter Fiscal 2011 Earnings Investor Call...,Rise,0.0193,globe specialty metals schedules first quarter fiscal 2011 earnings investor call,11,earnings release_release_quarter earnings
nifty_166,2010-11-03,Global Cash Access Reports Third Quarter 2010 Results,Rise,0.0193,global cash access reports third quarter 2010 results,8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,"Insight Enterprises, Inc. Reports Third Quarter 2010 Results",Rise,0.0193,"insight enterprises, inc. reports third quarter 2010 results",8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,Dendreon Reports Third Quarter 2010 Financial Results,Rise,0.0193,dendreon reports third quarter 2010 financial results,8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,"Amdocs Limited Reports Quarterly Revenue of $762 Million, Up 7.7% YoY",Rise,0.0193,"amdocs limited reports quarterly revenue of $762 million, up 7.7% yoy",10,dividend_quarterly dividend_declares
nifty_166,2010-11-03,"NCI, Inc. Reports Solid Third Quarter 2010 Financial Results",Rise,0.0193,"nci, inc. reports solid third quarter 2010 financial results",8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,Silicon Image to Present at Upcoming Financial Conferences,Rise,0.0193,silicon image to present at upcoming financial conferences,1,present_conference_investor
nifty_166,2010-11-03,Union First Market Bankshares Declares Quarterly Cash Dividend,Rise,0.0193,union first market bankshares declares quarterly cash dividend,10,dividend_quarterly dividend_declares
nifty_166,2010-11-03,Xplore Signs Financing and Recapitalization Agreements to Accelerate Growth and Eliminate Debt,Rise,0.0193,xplore signs financing and recapitalization agreements to accelerate growth and eliminate debt,9,secures_series_funding
nifty_166,2010-11-03,Artio Global Investors to Present at the Bank of America Merrill Lynch 2010 Banking and Financial Services Conference,Rise,0.0193,artio global investors to present at the bank of america merrill lynch 2010 banking and financial services conference,1,present_conference_investor
nifty_166,2010-11-03,ECB rates to stay low in current economy - Nowotny,Rise,0.0193,ecb rates to stay low in current economy - nowotny,5,ecb_eurozone_zone
nifty_166,2010-11-03,"Verisk Analytics, Inc., Reports Third-Quarter 2010 Financial Results",Rise,0.0193,"verisk analytics, inc., reports third-quarter 2010 financial results",8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,U.S. Global Investors Reports Earnings for First Quarter of 2011 Fiscal Year,Rise,0.0193,u.s. global investors reports earnings for first quarter of 2011 fiscal year,8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,Affiliate of Ampco-Pittsburgh Corporation Chief Executive Officer Adopts 10b5-1 Stock Trading Plan,Rise,0.0193,affiliate of ampco-pittsburgh corporation chief executive officer adopts 10b5-1 stock trading plan,3,officer_appoints_chief
nifty_166,2010-11-03,Supreme Industries Reports Third-Quarter and Nine-Month 2010 Financial Results,Rise,0.0193,supreme industries reports third-quarter and nine-month 2010 financial results,8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,MasTec Reports 88% Increase in EBITDA on 59% Increase in Revenue for Third Quarter and Raises 2010 Guidance,Rise,0.0193,mastec reports 88% increase in ebitda on 59% increase in revenue for third quarter and raises 2010 guidance,14,fy_ebitda_euros
nifty_166,2010-11-03," Eastwind Research Initiates Coverage on: dPollution Inc., Locan Inc., Washington Mutual, Canabis Science, Strategic",Rise,0.0193,"eastwind research initiates coverage on: dpollution inc., locan inc., washington mutual, canabis science, strategic",2,analyst_technical_updates
nifty_166,2010-11-03,"First Niagara Financial Group, Inc. to Present at Sandler O'Neill + Partners, L.P....",Rise,0.0193,"first niagara financial group, inc. to present at sandler o neill partners, l.p",1,present_conference_investor
nifty_166,2010-11-03,"SunPower to Host Analyst Day in New York City on November 18, 2010",Rise,0.0193,"sunpower to host analyst day in new york city on november 18, 2010",1,present_conference_investor
nifty_166,2010-11-03,"WRAPUP 3-US data hints at modest gains, Fed eases policy",Rise,0.0193,"us data hints at modest gains, fed eases policy",7,fed_yellen_rate
nifty_166,2010-11-03,YAMANA GOLD ANNOUNCES 200% DIVIDEND INCREASE AND SPECIAL DIVIDEND,Rise,0.0193,yamana gold announces 200% dividend increase and special dividend,10,dividend_quarterly dividend_declares
nifty_166,2010-11-03,Gerber Scientific to Present at TechAmerica AeA 40th Annual Classic Financial Conference,Rise,0.0193,gerber scientific to present at techamerica aea 40th annual classic financial conference,1,present_conference_investor
nifty_166,2010-11-03,"Data hints at modest gains, Fed eases policy",Rise,0.0193,"data hints at modest gains, fed eases policy",7,fed_yellen_rate
nifty_166,2010-11-03,Wealth managers want to wean investors off gold,Rise,0.0193,wealth managers want to wean investors off gold,15,preciousgold_gold_bullion
nifty_166,2010-11-03,"Wright Express to Present at the Wells Fargo Securities Technology, Media and Telecom Conference",Rise,0.0193,"wright express to present at the wells fargo securities technology, media and telecom conference",1,present_conference_investor
nifty_166,2010-11-03," Methanex to Webcast Investor Conference on November 10, 2010",Rise,0.0193,"methanex to webcast investor conference on november 10, 2010",1,present_conference_investor
nifty_166,2010-11-03,Atmos Energy Increases Quarterly Dividend,Rise,0.0193,atmos energy increases quarterly dividend,10,dividend_quarterly dividend_declares
nifty_166,2010-11-03, CCA Announces Third Quarter 2010 Financial Results,Rise,0.0193,cca announces third quarter 2010 financial results,8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,"UPDATE 1-True Religion Q3 misses Street, gives weak FY outlook",Rise,0.0193,"true religion q3 misses street, gives weak fy outlook",14,fy_ebitda_euros
nifty_166,2010-11-03, Globex Raises Additional Exploration Funds,Rise,0.0193,globex raises additional exploration funds,9,secures_series_funding
nifty_166,2010-11-03,TSYS to Present at Wells Fargo Technology Conference,Rise,0.0193,tsys to present at wells fargo technology conference,1,present_conference_investor
nifty_166,2010-11-03,Assured Guaranty Ltd. Declares Quarterly Dividend of U.S. $0.045 Per Common Share,Rise,0.0193,assured guaranty ltd. declares quarterly dividend of u.s. $0.045 per common share,10,dividend_quarterly dividend_declares
nifty_166,2010-11-03,"Validus Holdings, Ltd. Announces Quarterly Dividend",Rise,0.0193,"validus holdings, ltd. announces quarterly dividend",10,dividend_quarterly dividend_declares
nifty_166,2010-11-03,Aquilex Holdings LLC to Release Third Quarter 2010 Earnings and Hold Third Quarter Earnings Conference Call,Rise,0.0193,aquilex holdings llc to release third quarter 2010 earnings and hold third quarter earnings conference call,11,earnings release_release_quarter earnings
nifty_166,2010-11-03,Fed's new controversial stimulus,Rise,0.0193,fed new controversial stimulus,7,fed_yellen_rate
nifty_166,2010-11-03,Sound Financial Reports Higher Third Quarter Earnings,Rise,0.0193,sound financial reports higher third quarter earnings,11,earnings release_release_quarter earnings
nifty_166,2010-11-03,CME Group Inc. Declares Quarterly Dividend,Rise,0.0193,cme group inc. declares quarterly dividend,10,dividend_quarterly dividend_declares
nifty_166,2010-11-03,Military ready for war in cyberspace,Rise,0.0193,military ready for war in cyberspace,0,security_cloud_cyber
nifty_166,2010-11-03,GCI Reports Third Quarter 2010 Financial Results,Rise,0.0193,gci reports third quarter 2010 financial results,8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,CORRECTED - CORRECTED-BRIEF-Essex Property CEO retires,Rise,0.0193,corrected - corrected-brief-essex property ceo retires,3,officer_appoints_chief
nifty_166,2010-11-03,Bradesco Announces Investor Day,Rise,0.0193,bradesco announces investor day,1,present_conference_investor
nifty_166,2010-11-03,"Fed's Quantitative Easing to Starve Middle Class Americans, says NIA",Rise,0.0193,"fed quantitative easing to starve middle class americans, says nia",7,fed_yellen_rate
nifty_166,2010-11-03,Walter Investment Management Corp. Announces Third Quarter 2010 Financial Results,Rise,0.0193,walter investment management corp. announces third quarter 2010 financial results,8,2012 results_2011 results_fourth quarter
nifty_166,2010-11-03,Q+A: Primer on the Fed's even easier policy,Rise,0.0193,primer on the fed even easier policy,7,fed_yellen_rate
nifty_166,2010-11-03,Cohen & Company Inc. Sets Release Date for2010 Third Quarter Financial Results,Rise,0.0193,cohen & company inc. sets release date for2010 third quarter financial results,11,earnings release_release_quarter earnings
nifty_166,2010-11-03,FED FOCUS-Fed groundwork for easing avoided market lurch,Rise,0.0193,fed focus-fed groundwork for easing avoided market lurch,7,fed_yellen_rate
nifty_166,2010-11-03,Fed takes bold step to bolster economy,Rise,0.0193,fed takes bold step to bolster economy,7,fed_yellen_rate
nifty_166,2010-11-03,Analysis: Fed groundwork for easing avoided market lurch,Rise,0.0193,analysis: fed groundwork for easing avoided market lurch,7,fed_yellen_rate
nifty_166,2010-11-03,Cielo Posts Adjusted EBITDA Margin at 67% and Net Income Margin at 43% in 3Q10,Rise,0.0193,cielo posts adjusted ebitda margin at 67% and net income margin at 43% in 3q10,14,fy_ebitda_euros
nifty_166,2010-11-03,Fed's Bernanke says easing will not stoke inflation,Rise,0.0193,fed bernanke says easing will not stoke inflation,7,fed_yellen_rate
nifty_166,2010-11-03,Bernanke says easing will not stoke inflation,Rise,0.0193,bernanke says easing will not stoke inflation,7,fed_yellen_rate
nifty_166,2010-11-03,Boeing Raises China Outlook for Airplane Demand,Rise,0.0193,boeing raises china outlook for airplane demand,4,boeing_air_airlines
nifty_166,2010-11-03,UPDATE 1-Fed's Bernanke says low rates won't stoke inflation,Rise,0.0193,fed bernanke says low rates won t stoke inflation,7,fed_yellen_rate
nifty_166,2010-11-03,Bernanke says low rates won't stoke inflation,Rise,0.0193,bernanke says low rates won t stoke inflation,7,fed_yellen_rate
nifty_166,2010-11-03,PRECIOUS-Gold bounces on Fed decision after 1 pct drop,Rise,0.0193,precious-gold bounces on fed decision after 1 pct drop,15,preciousgold_gold_bullion
nifty_166,2010-11-03,Cbeyond Acquires Cloud Services Companies,Rise,0.0193,cbeyond acquires cloud services companies,0,security_cloud_cyber
nifty_166,2010-11-03,"SalesMagix Now Available on Salesforce.com AppExchange 2, the World's Most Popular Marketplace for Business Apps",Rise,0.0193,"salesmagix now available on salesforce.com appexchange 2, the world most popular marketplace for business apps",0,security_cloud_cyber
nifty_166,2010-11-03,"Research and Markets: Profile of Hong Kong Trade Development Council - A Statutory Organisation, Officially Established with its Own Ordinance",Rise,0.0193,"profile of hong kong trade development council - a statutory organisation, officially established with its own ordinance",12,kong_hong_hong kong
nifty_166,2010-11-03,"WRAPUP 9-Fed takes bold, risky step to bolster weak economy",Rise,0.0193,"fed takes bold, risky step to bolster weak economy",7,fed_yellen_rate
nifty_166,2010-11-03,UK investor Actis' China partner Cheng to retire,Rise,0.0193,uk investor actis china partner cheng to retire,16,ipo_yuan_mln yuan
nifty_166,2010-11-03,Court Deals Blow to BA Union,Rise,0.0193,court deals blow to ba union,4,boeing_air_airlines
nifty_166,2010-11-03,U.S. Weighs Funding for Energy Projects,Rise,0.0193,u.s. weighs funding for energy projects,19,carbon_solar_climate
nifty_166,2010-11-03,"Navy May Split Ship Purchase Between Lockheed, Austal",Rise,0.0193,"navy may split ship purchase between lockheed, austal",4,boeing_air_airlines
nifty_166,2010-11-03,European Stocks Ease,Rise,0.0193,european stocks ease,17,european_european shares_european stocks
nifty_166,2010-11-03,"Brazil Leaders Pledge Action on Currency, Interest Rates",Rise,0.0193,"brazil leaders pledge action on currency, interest rates",13,brazil_petrobras_brazilian
nifty_166,2010-11-03,Chinachem Buys Another Hong Kong Site,Rise,0.0193,chinachem buys another hong kong site,12,kong_hong_hong kong
nifty_166,2010-11-03,"China Datang Unit, Hongqiao, Plan IPOs",Rise,0.0193,"china datang unit, hongqiao, plan ipos",16,ipo_yuan_mln yuan
nifty_166,2010-11-03,Boeing Sees China Becoming World's No. 2 Jet Market,Rise,0.0193,boeing sees china becoming world no. 2 jet market,4,boeing_air_airlines
nifty_167,2010-11-04,Gold Surges to a Record,Neutral,0.0038,gold surges to a record,15,preciousgold_gold_bullion
nifty_167,2010-11-04,Europe's Markets Hit Two-Year Highs,Neutral,0.0038,europe markets hit two-year highs,17,european_european shares_european stocks
nifty_167,2010-11-04,BAE Warned U.K. on Defense Cuts,Neutral,0.0038,bae warned u.k. on defense cuts,4,boeing_air_airlines
nifty_167,2010-11-04,Euro Zone Producer Prices Rise,Neutral,0.0038,euro zone producer prices rise,5,ecb_eurozone_zone
nifty_167,2010-11-04,"Jet Suffered Two-Foot Hole, Decompression",Neutral,0.0038,"jet suffered two-foot hole, decompression",4,boeing_air_airlines
nifty_167,2010-11-04,Gold Falls Then Takes a Ride,Neutral,0.0038,gold falls then takes a ride,15,preciousgold_gold_bullion
nifty_167,2010-11-04,Delta Flight Attendants Reject Union,Neutral,0.0038,delta flight attendants reject union,4,boeing_air_airlines
nifty_167,2010-11-04,Union Leaders Refocus After Setback,Neutral,0.0038,union leaders refocus after setback,4,boeing_air_airlines
nifty_167,2010-11-04,ECB Diverges Further From U.S.,Neutral,0.0038,ecb diverges further from u.s.,5,ecb_eurozone_zone
nifty_167,2010-11-04,Executives Await Friendlier Climate,Neutral,0.0038,executives await friendlier climate,19,carbon_solar_climate
nifty_167,2010-11-04,Fed Treads Into Once-Taboo Realm,Neutral,0.0038,fed treads into once-taboo realm,7,fed_yellen_rate
nifty_168,2010-11-08,EU to Fine Airlines for Cargo Cartel,Fall,-0.0072,eu to fine airlines for cargo cartel,4,boeing_air_airlines
nifty_168,2010-11-08,Leak Shuts Down Entergy Nuclear Plant,Fall,-0.0072,leak shuts down entergy nuclear plant,19,carbon_solar_climate
nifty_168,2010-11-08,US Airways to Fill 500 Crew Positions,Fall,-0.0072,us airways to fill 500 crew positions,4,boeing_air_airlines
nifty_168,2010-11-08,On the Prowl for Carlos Slim,Fall,-0.0072,on the prowl for carlos slim,13,brazil_petrobras_brazilian
nifty_168,2010-11-08,Some Flights to Jakarta Resume,Fall,-0.0072,some flights to jakarta resume,4,boeing_air_airlines
nifty_169,2010-11-09,EU Fines 11 Airlines in Cartel Case,Neutral,0.004,eu fines 11 airlines in cartel case,4,boeing_air_airlines
nifty_169,2010-11-09,Singapore Air Posts Profit,Neutral,0.004,singapore air posts profit,4,boeing_air_airlines
nifty_169,2010-11-09,Earnings Boost European Shares,Neutral,0.004,earnings boost european shares,17,european_european shares_european stocks
nifty_169,2010-11-09,Generali Chairman Says ECB Exit Strategy Needs Prudence,Neutral,0.004,generali chairman says ecb exit strategy needs prudence,5,ecb_eurozone_zone
nifty_169,2010-11-09,Earnings Boost European Stocks,Neutral,0.004,earnings boost european stocks,17,european_european shares_european stocks
nifty_169,2010-11-09,"Gold Tops $1,400, a First",Neutral,0.004,"gold tops $1,400, a first",15,preciousgold_gold_bullion
nifty_170,2010-11-10,"W.Bank chief says no gold standard, but its role key",Neutral,-0.0038,"w.bank chief says no gold standard, but its role key",15,preciousgold_gold_bullion
nifty_170,2010-11-10,Gemalto Launches Payment Card with Online Banking Security Functionality,Neutral,-0.0038,gemalto launches payment card with online banking security functionality,0,security_cloud_cyber
nifty_170,2010-11-10,BRIEF-S&P; asgns 'A' rating to WBS Funding Two GK loan,Neutral,-0.0038,brief-s&p; asgns a rating to wbs funding two gk loan,9,secures_series_funding
nifty_170,2010-11-10,Bookies see Europe stocks retreating from 2-yr highs,Neutral,-0.0038,bookies see europe stocks retreating from 2-yr highs,17,european_european shares_european stocks
nifty_170,2010-11-10,Europe Factors-Shares set to fall from 2-yr highs,Neutral,-0.0038,europe factors-shares set to fall from 2-yr highs,17,european_european shares_european stocks
nifty_170,2010-11-10,REG - TVC Holdings PLC - Interim Financial Results,Neutral,-0.0038,reg - tvc holdings plc - interim financial results,6,holding company_holding_notice
nifty_170,2010-11-10,REG - Origin Enterprises - Strategic Consolidation Announcement,Neutral,-0.0038,reg - origin enterprises - strategic consolidation announcement,6,holding company_holding_notice
nifty_170,2010-11-10,REG - Wynnstay Properties - Half Yearly Report,Neutral,-0.0038,reg - wynnstay properties - half yearly report,6,holding company_holding_notice
nifty_170,2010-11-10,REG - Nanoco Group PLC - Annual Report & Accounts,Neutral,-0.0038,reg - nanoco group plc - annual report & accounts,6,holding company_holding_notice
nifty_170,2010-11-10,Eurocastle Investment Limited: Eurocastle to Release IMS Statement on 17 November 2010,Neutral,-0.0038,eurocastle investment limited: eurocastle to release ims statement on 17 november 2010,11,earnings release_release_quarter earnings
nifty_170,2010-11-10,"China shares end near one-wk low, banks weigh",Neutral,-0.0038,"china shares end near one-wk low, banks weigh",12,kong_hong_hong kong
nifty_170,2010-11-10,REG - Solomon Gold PLC - Holding(s) in Company,Neutral,-0.0038,reg - solomon gold plc - holding in company,6,holding company_holding_notice
nifty_170,2010-11-10,Northzone Ventures: Northzone sells its share of EPISERVER to IK INVESTMENT PARTNERS,Neutral,-0.0038,northzone ventures: northzone sells its share of episerver to ik investment partners,9,secures_series_funding
nifty_170,2010-11-10,UPDATE 1-Fenner FY profit up; names new CEO,Neutral,-0.0038,fenner fy profit up; names new ceo,3,officer_appoints_chief
nifty_170,2010-11-10,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,Neutral,-0.0038,reg - stock exch notice - admission to trading - 10 11 2010,6,holding company_holding_notice
nifty_170,2010-11-10,OROFINO GOLD CORP: ANNOUNCES NEW PRESIDENT & CEO.,Neutral,-0.0038,orofino gold corp: announces new president & ceo.,3,officer_appoints_chief
nifty_170,2010-11-10,REG - Cadogan PetroleumLloyds Banking Group - Holding(s) in Company,Neutral,-0.0038,reg - cadogan petroleumlloyds banking group - holding in company,6,holding company_holding_notice
nifty_170,2010-11-10,REG - Westpac Banking. - Westpac Pillar 3 Report - September 2010,Neutral,-0.0038,reg - westpac banking. - westpac pillar 3 report - september 2010,6,holding company_holding_notice
nifty_170,2010-11-10,REG - Raven Russia LtdF&C; Asset Management - Holding(s) in Company,Neutral,-0.0038,reg - raven russia ltdf&c; asset management - holding in company,6,holding company_holding_notice
nifty_170,2010-11-10,ECB's Bini Smaghi in new attack on EU default plans,Neutral,-0.0038,ecb bini smaghi in new attack on eu default plans,5,ecb_eurozone_zone
nifty_170,2010-11-10,Norske Skog: Deutsche Bank's European Paper Seminar on 10 November 2010,Neutral,-0.0038,norske skog: deutsche bank european paper seminar on 10 november 2010,1,present_conference_investor
nifty_170,2010-11-10,China data drags European shares from 2-yr high,Neutral,-0.0038,china data drags european shares from 2-yr high,17,european_european shares_european stocks
nifty_170,2010-11-10,REG - Gruss Offshore Arbit - Issue of Series of Shares,Neutral,-0.0038,reg - gruss offshore arbit - issue of series of shares,9,secures_series_funding
nifty_170,2010-11-10,Merkel - to discuss exit strategy timing with U.S.,Neutral,-0.0038,merkel - to discuss exit strategy timing with u.s.,5,ecb_eurozone_zone
nifty_170,2010-11-10,"New bank rules good, costs ""limited"" -ECB's Quaden",Neutral,-0.0038,"new bank rules good, costs limited -ecb quaden",5,ecb_eurozone_zone
nifty_170,2010-11-10,"New bank rules good, costs ""limited"": ECB's Quaden",Neutral,-0.0038,"new bank rules good, costs limited : ecb quaden",5,ecb_eurozone_zone
nifty_170,2010-11-10,Intellipharmaceutics Appoints New CFO,Neutral,-0.0038,intellipharmaceutics appoints new cfo,3,officer_appoints_chief
nifty_170,2010-11-10,"Norcraft Holdings, L.P. and Norcraft Companies, L.P. Report Third Quarter 2010 Results",Neutral,-0.0038,"norcraft holdings, l.p. and norcraft companies, l.p. report third quarter 2010 results",8,2012 results_2011 results_fourth quarter
nifty_170,2010-11-10,China Yuchai International Announces Unaudited Third Quarter 2010 Financial Results,Neutral,-0.0038,china yuchai international announces unaudited third quarter 2010 financial results,8,2012 results_2011 results_fourth quarter
nifty_170,2010-11-10,AngioDynamics to Participate at the Stephens Inc. Fall Investment Conference,Neutral,-0.0038,angiodynamics to participate at the stephens inc. fall investment conference,1,present_conference_investor
nifty_170,2010-11-10,"Amtech to Present at the Merriman Capital Investor Summit in New York City on November 16, 2010",Neutral,-0.0038,"amtech to present at the merriman capital investor summit in new york city on november 16, 2010",1,present_conference_investor
nifty_170,2010-11-10,Research and Markets: Electricity Meter Report Ed 8 2010,Neutral,-0.0038,electricity meter report ed 8 2010,19,carbon_solar_climate
nifty_170,2010-11-10,ERA-NETEuroNanoMed Allocates â¬8 Million to European Transnational Research Projects in Nanomedicine,Neutral,-0.0038,era-neteuronanomed allocates 8 million to european transnational research projects in nanomedicine,17,european_european shares_european stocks
nifty_170,2010-11-10,REG - Senior PLCLloyds Banking Group - Holding(s) in Company,Neutral,-0.0038,reg - senior plclloyds banking group - holding in company,6,holding company_holding_notice
nifty_170,2010-11-10,PanAmericano event won't hurt Brazil markets-BM&F;,Neutral,-0.0038,panamericano event won t hurt brazil markets-bm&f;,13,brazil_petrobras_brazilian
nifty_170,2010-11-10,Waddell & Reed Presenting at Bank of America/Merrill Lynch Conference,Neutral,-0.0038,waddell & reed presenting at bank of america merrill lynch conference,1,present_conference_investor
nifty_170,2010-11-10,FactSet Research Systems Declares Dividend,Neutral,-0.0038,factset research systems declares dividend,10,dividend_quarterly dividend_declares
nifty_170,2010-11-10,Webcast Alert: EDENOR S.A. Third Quarter 2010 Earnings Conference Call Webcast,Neutral,-0.0038,webcast alert: edenor s.a. third quarter 2010 earnings conference call webcast,11,earnings release_release_quarter earnings
nifty_170,2010-11-10,LCA-Vision to Present at November Investment Conferences,Neutral,-0.0038,lca-vision to present at november investment conferences,1,present_conference_investor
nifty_170,2010-11-10,National Chief Financial Officer Survey Finds No Hurry to Adopt International Financial Reporting Standards (IFRS) as Most Say Adoption Needn`t Take Place for 5-7 Years after U.S. GAAP and IFRS Have Converged,Neutral,-0.0038,national chief financial officer survey finds no hurry to adopt international financial reporting standards ifrs as most say adoption needn t take place for 5-7 years after u.s. gaap and ifrs have converged,3,officer_appoints_chief
nifty_170,2010-11-10, Silvercorp Announces Q2 Dividend of CAD$0.02,Neutral,-0.0038,silvercorp announces q2 dividend of cad$0.02,10,dividend_quarterly dividend_declares
nifty_170,2010-11-10,Superconductor Technologies Inc. Reports Third Quarter 2010 Results,Neutral,-0.0038,superconductor technologies inc. reports third quarter 2010 results,8,2012 results_2011 results_fourth quarter
nifty_170,2010-11-10,REG - Cairn Energy PLC - Holding(s) in Company,Neutral,-0.0038,reg - cairn energy plc - holding in company,6,holding company_holding_notice
nifty_170,2010-11-10,REG - Mouchel Grp plcLloyds Banking Group - Holding(s) in Company,Neutral,-0.0038,reg - mouchel grp plclloyds banking group - holding in company,6,holding company_holding_notice
nifty_170,2010-11-10,REG - Indian Hotels Co Ld - Auditors'  Financial Report,Neutral,-0.0038,reg - indian hotels co ld - auditors financial report,6,holding company_holding_notice
nifty_170,2010-11-10,"Huifeng Bio-Pharmaceutical Technology Enters into a US$3.9 Million Financing and Construction Agreement with Xi'an Jucheng Investment & Consulting Co., Ltd.",Neutral,-0.0038,"huifeng bio-pharmaceutical technology enters into a us$3.9 million financing and construction agreement with xi an jucheng investment & consulting co., ltd.",16,ipo_yuan_mln yuan
nifty_170,2010-11-10,"China Green Agriculture, Inc. Reports First Quarter Fiscal Year 2011 Financial Results and Affirms Fiscal Year 2011 Guidance",Neutral,-0.0038,"china green agriculture, inc. reports first quarter fiscal year 2011 financial results and affirms fiscal year 2011 guidance",8,2012 results_2011 results_fourth quarter
nifty_170,2010-11-10,Watsco to Present at the Stephens Fall Investment Conference,Neutral,-0.0038,watsco to present at the stephens fall investment conference,1,present_conference_investor
nifty_170,2010-11-10,"KBW, Inc. to Present at the 2010 Bank of America Merrill Lynch Banking & Financial Services Conference on November 17, 2010",Neutral,-0.0038,"kbw, inc. to present at the 2010 bank of america merrill lynch banking & financial services conference on november 17, 2010",1,present_conference_investor
nifty_170,2010-11-10, Novadaq Reports Third Quarter 2010 Financial Results,Neutral,-0.0038,novadaq reports third quarter 2010 financial results,8,2012 results_2011 results_fourth quarter
nifty_170,2010-11-10,"NetSpend Holdings, Inc. Reports Third Quarter 2010 Results",Neutral,-0.0038,"netspend holdings, inc. reports third quarter 2010 results",8,2012 results_2011 results_fourth quarter
nifty_170,2010-11-10,Zix Corporation to Present at Merriman Capital Investor Summit,Neutral,-0.0038,zix corporation to present at merriman capital investor summit,1,present_conference_investor
nifty_170,2010-11-10,"Research and Markets: Trends in Global PV Market: Rising Installations in Europe, Technological Developments in the US and Increasing Manufacturing Base in Asia",Neutral,-0.0038,"trends in global pv market: rising installations in europe, technological developments in the us and increasing manufacturing base in asia",19,carbon_solar_climate
nifty_170,2010-11-10,Evolution Petroleum Announces Fiscal First Quarter 2011 Earnings Release and Conference Call Schedule,Neutral,-0.0038,evolution petroleum announces fiscal first quarter 2011 earnings release and conference call schedule,11,earnings release_release_quarter earnings
nifty_170,2010-11-10,Landstar To Participate in the Stephens Inc. Fall Investment Conference,Neutral,-0.0038,landstar to participate in the stephens inc. fall investment conference,1,present_conference_investor
